Sweden, Period fertility tables, birth orders 1 to 5+
Last modified: 11/01/2018
Year     x       w0x       m1x       q1x     l0x    b1x     L0x   Sb1x       w1x       m2x       q2x    l1x    b2x     L1x   Sb2x       w2x       m3x       q3x    l2x    b3x     L2x   Sb3x       w3x       m4x       q4x    l3x    b4x     L3x   Sb4x       w4x      m5px      q5px    l4x   b5px     L4x  Sb5px
1982    16   0.99766   0.00289   0.00288    9992     29    9978      8   0.00229   0.02190   0.02166      7      0      22      0   0.00005         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1982    17   0.99144   0.00848   0.00844    9964     84    9922     36   0.00837   0.02936   0.02894     36      2      77      1   0.00017   0.29739   0.25890      1      0       1      0   0.00002         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1982    18   0.97629   0.01765   0.01750    9879    173    9793    121   0.02271   0.04467   0.04370    118      9     201      3   0.00095   0.05438   0.05294      3      0       5      0   0.00004         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1982    19   0.94663   0.03562   0.03499    9707    340    9537    293   0.04911   0.08210   0.07886    281     36     440     12   0.00409   0.04010   0.03931     11      1      22      1   0.00014   0.13124   0.12315      1      0       1      0   0.00002         .         .      0      0       0      0
1982    20   0.90273   0.04907   0.04789    9367    449    9143    633   0.08558   0.11197   0.10604    585     87     778     48   0.01109   0.06054   0.05876     47      5      76      1   0.00057   0.03299   0.03246      1      0       3      0   0.00005         .         .      0      0       0      0
1982    21   0.84349   0.06225   0.06038    8918    538    8649   1082   0.12907   0.14338   0.13379    946    165    1152    135   0.02574   0.06544   0.06336    129     12     188      6   0.00161   0.07052   0.06812      6      1      10      0   0.00009   0.39849   0.33228      0      0       0      0
1982    22   0.77632   0.07189   0.06939    8380    582    8089   1620   0.17068   0.16421   0.15175   1320    248    1510    300   0.04900   0.06851   0.06624    282     26     373     18   0.00375   0.02514   0.02483     18      1      27      1   0.00024   0.00000   0.00000      1      0       1      0
1982    23   0.70185   0.08380   0.08043    7798    627    7485   2202   0.20831   0.17388   0.15997   1653    319    1835    548   0.08123   0.07089   0.06847    504     44     619     44   0.00793   0.05371   0.05231     42      3      59      2   0.00068   0.00000   0.00000      2      0       3      0
1982    24   0.61852   0.10038   0.09558    7171    685    6828   2829   0.24265   0.17928   0.16453   1961    384    2143    867   0.12272   0.06705   0.06488    780     61     916     88   0.01474   0.07640   0.07359     83      8     105      5   0.00136   0.07995   0.07688      5      1       8      0
1982    25   0.53639   0.11198   0.10605    6486    688    6142   3514   0.26561   0.19063   0.17404   2263    459    2410   1252   0.17044   0.07330   0.07071   1102     92    1260    149   0.02486   0.06121   0.05939    137     10     171     13   0.00271   0.09260   0.08850     13      2      17      1
1982    26   0.45860   0.12091   0.11402    5798    661    5467   4202   0.27879   0.19300   0.17601   2491    502    2602   1711   0.21971   0.06720   0.06502   1469    110    1641    242   0.03832   0.04758   0.04647    218     12     261     23   0.00458   0.07812   0.07518     23      2      28      2
1982    27   0.38796   0.12289   0.11578    5137    595    4840   4863   0.28504   0.19555   0.17813   2650    530    2711   2213   0.26860   0.06320   0.06126   1861    129    2040    352   0.05119   0.05462   0.05316    316     20     365     36   0.00721   0.09006   0.08618     36      4      44      5
1982    28   0.32528   0.12576   0.11832    4542    537    4273   5458   0.28238   0.19520   0.17784   2714    535    2742   2743   0.31560   0.06754   0.06533   2263    164    2430    481   0.06644   0.05374   0.05234    425     26     488     56   0.01030   0.09140   0.08741     56      6      67      9
1982    29   0.27146   0.12402   0.11678    4005    468    3771   5995   0.27265   0.17839   0.16378   2717    487    2728   3279   0.35715   0.06164   0.05980   2634    171    2777    645   0.08504   0.04969   0.04848    563     31     628     82   0.01370   0.06983   0.06747     82      7      95     15
1982    30   0.22885   0.11413   0.10797    3537    382    3346   6463   0.25763   0.17365   0.15978   2698    464    2673   3765   0.39244   0.05640   0.05485   2949    174    3084    816   0.10297   0.04452   0.04355    703     34     769    113   0.01810   0.06986   0.06750    113      9     128     21
1982    31   0.19755   0.09946   0.09475    3155    299    3006   6845   0.23653   0.15926   0.14752   2615    410    2572   4229   0.41855   0.05462   0.05317   3239    183    3346    990   0.12367   0.04425   0.04329    843     40     911    147   0.02370   0.06278   0.06087    147     10     166     30
1982    32   0.17266   0.08531   0.08182    2856    234    2739   7144   0.21709   0.14447   0.13474   2505    354    2453   4639   0.43787   0.04804   0.04691   3466    171    3554   1173   0.14295   0.03659   0.03593    985     38    1049    188   0.02943   0.05758   0.05597    188     12     205     41
1982    33   0.15407   0.07335   0.07075    2623    186    2530   7377   0.20375   0.11810   0.11152   2384    277    2344   4993   0.44874   0.04289   0.04198   3650    159    3706   1344   0.15812   0.03175   0.03126   1118     37    1177    226   0.03532   0.04798   0.04685    226     12     243     52
1982    34   0.14149   0.06122   0.05940    2437    145    2365   7563   0.19339   0.09250   0.08841   2293    209    2264   5270   0.45132   0.03788   0.03717   3768    144    3799   1502   0.17236   0.02836   0.02797   1239     37    1292    263   0.04144   0.04129   0.04046    263     12     281     64
1982    35   0.13378   0.05105   0.04978    2292    114    2235   7708   0.18331   0.07418   0.07153   2228    164    2205   5480   0.45200   0.02899   0.02858   3833    112    3858   1646   0.18286   0.02541   0.02509   1346     35    1384    300   0.04805   0.04945   0.04826    300     16     317     76
1982    36   0.13098   0.03860   0.03787    2178     82    2137   7822   0.17625   0.05356   0.05216   2179    116    2163   5643   0.45253   0.02261   0.02235   3885     88    3898   1758   0.18714   0.02335   0.02308   1423     34    1450    335   0.05311   0.03846   0.03774    335     14     352     91
1982    37   0.12857   0.02604   0.02571    2096     54    2069   7904   0.17108   0.04082   0.04000   2145     87    2129   5759   0.44911   0.01669   0.01655   3913     65    3923   1846   0.19132   0.01939   0.01921   1477     29    1496    369   0.05992   0.03423   0.03365    369     13     383    105
1982    38   0.12676   0.02192   0.02168    2042     44    2020   7958   0.16574   0.03049   0.03004   2112     64    2103   5846   0.44144   0.01159   0.01152   3934     46    3943   1912   0.19855   0.01502   0.01491   1514     23    1525    398   0.06750   0.02744   0.02707    398     11     409    118
1982    39   0.12639   0.01519   0.01508    1998     30    1982   8002   0.16314   0.01889   0.01872   2092     39    2088   5910   0.43343   0.00940   0.00936   3953     37    3954   1958   0.20559   0.00975   0.00970   1537     15    1548    421   0.07146   0.02216   0.02191    421      9     428    129
1982    40   0.12310   0.01039   0.01034    1967     20    1957   8033   0.16094   0.01383   0.01373   2083     29    2079   5950   0.42719   0.00625   0.00623   3955     25    3957   1995   0.21025   0.00864   0.00861   1559     14    1564    436   0.07853   0.01535   0.01523    436      7     443    139
1982    41   0.12036   0.00675   0.00672    1947     13    1941   8053   0.15889   0.00707   0.00705   2075     15    2074   5978   0.42059   0.00376   0.00375   3959     15    3959   2019   0.21303   0.00586   0.00585   1570      9    1573    449   0.08713   0.01314   0.01305    449      6     454    146
1982    42   0.11960   0.00462   0.00461    1934      9    1930   8066   0.15889   0.00348   0.00347   2073      7    2074   5993   0.41297   0.00203   0.00203   3959      8    3958   2034   0.21601   0.00369   0.00369   1576      6    1577    459   0.09254   0.00884   0.00880    459      4     462    152
1982    43   0.11915   0.00261   0.00261    1925      5    1923   8075   0.15781   0.00237   0.00236   2075      5    2075   6000   0.40783   0.00142   0.00142   3958      6    3957   2042   0.21779   0.00305   0.00304   1578      5    1578    465   0.09743   0.00426   0.00425    465      2     467    156
1982    44   0.12065   0.00072   0.00072    1920      1    1919   8080   0.15666   0.00124   0.00124   2075      3    2074   6005   0.39810   0.00093   0.00092   3957      4    3957   2048   0.22110   0.00147   0.00147   1579      2    1579    469   0.10349   0.00356   0.00355    469      2     471    158
1982    45   0.12277   0.00000   0.00000    1919      0    1919   8081   0.15845   0.00028   0.00028   2074      1    2073   6008   0.38827   0.00023   0.00023   3956      1    3956   2052   0.21983   0.00051   0.00051   1580      1    1580    472   0.11068   0.00141   0.00141    472      1     472    159
1982    46   0.12365   0.00000   0.00000    1919      0    1919   8081   0.16126   0.00000   0.00000   2073      0    2073   6008   0.38306   0.00012   0.00012   3956      0    3955   2053   0.21590   0.00064   0.00064   1580      1    1580    472   0.11613   0.00059   0.00059    472      0     473    160
1982    47   0.12433   0.00000   0.00000    1919      0    1919   8081   0.16394   0.00000   0.00000   2073      0    2073   6008   0.37252   0.00000   0.00000   3955      0    3955   2053   0.21672   0.00022   0.00022   1580      0    1579    473   0.12249   0.00096   0.00096    473      0     474    160
1982    48   0.12595   0.00000   0.00000    1919      0    1919   8081   0.16888   0.00000   0.00000   2073      0    2073   6008   0.36353   0.00000   0.00000   3955      0    3955   2053   0.21417   0.00011   0.00011   1579      0    1579    474   0.12747   0.00019   0.00019    474      0     474    161
1982    49   0.12847   0.00000   0.00000    1919      0    1919   8081   0.17349   0.00000   0.00000   2073      0    2073   6008   0.35871   0.00007   0.00007   3955      0    3955   2053   0.21051   0.00000   0.00000   1579      0    1579    474   0.12882   0.00000   0.00000    474      0     474    161
1982    50   0.13166   0.00000   0.00000    1919      0    1919   8081   0.17973   0.00000   0.00000   2073      0    2073   6008   0.35145   0.00000   0.00000   3955      0    3955   2053   0.20503   0.00000   0.00000   1579      0    1579    474   0.13212   0.00017   0.00017    474      0     474    161
1982    51   0.13753   0.00000   0.00000    1919      0    1919   8081   0.18693   0.00000   0.00000   2073      0    2073   6008   0.34727   0.00000   0.00000   3955      0    3955   2053   0.19710   0.00000   0.00000   1579      0    1579    474   0.13116   0.00000   0.00000    474      0     474    161
1982    52   0.14450   0.00000   0.00000    1919      0    1919   8081   0.19173   0.00000   0.00000   2073      0    2073   6008   0.34164   0.00000   0.00000   3955      0    3955   2053   0.19339   0.00000   0.00000   1579      0    1579    474   0.12874   0.00000   0.00000    474      0     474    161
1982    53   0.14794   0.00000   0.00000    1919      0    1919   8081   0.19618   0.00000   0.00000   2073      0    2073   6008   0.33569   0.00000   0.00000   3955      0    3955   2053   0.19039   0.00000   0.00000   1579      0    1579    474   0.12980   0.00000   0.00000    474      0     474    161
1982    54   0.15066   0.00000   0.00000    1919      0    1919   8081   0.20185   0.00000   0.00000   2073      0    2073   6008   0.33218   0.00000   0.00000   3955      0    3955   2053   0.18537   0.00000   0.00000   1579      0    1579    474   0.12994   0.00000   0.00000    474      0     474    161
1982    55+  0.15246   0.00000   0.00000    1919      0    1919   8081   0.20605   0.00000   0.00000   2073      0    2073   6008   0.32937   0.00000   0.00000   3955      0    3955   2053   0.18268   0.00000   0.00000   1579      0    1579    474   0.12944   0.00000   0.00000    474      0     474    161
1983    12-  1.00000   0.00000   0.00000   10000      0   10000      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1983    13   1.00000   0.00000   0.00000   10000      0   10000      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1983    14   0.99992   0.00007   0.00007   10000      1   10000      0   0.00008         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1983    15   0.99951   0.00063   0.00063    9999      6    9996      1   0.00049   0.00000   0.00000      1      0       4      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1983    16   0.99779   0.00235   0.00234    9993     23    9981      7   0.00218   0.02284   0.02258      7      0      19      0   0.00003         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1983    17   0.99254   0.00638   0.00636    9970     63    9938     30   0.00728   0.03214   0.03163     30      2      61      0   0.00017   0.00000   0.00000      0      0       1      0   0.00001         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1983    18   0.97932   0.01600   0.01587    9906    157    9827     94   0.01982   0.05447   0.05302     91      9     168      2   0.00082   0.04009   0.03930      2      0       5      0   0.00004         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1983    19   0.95274   0.02936   0.02894    9749    282    9608    251   0.04374   0.09249   0.08840    240     34     370     12   0.00338   0.04560   0.04459     11      1      22      0   0.00013   0.00000   0.00000      0      0       0      0   0.00000         .         .      0      0       0      0
1983    20   0.90933   0.04518   0.04419    9467    418    9258    533   0.07956   0.11340   0.10731    487     76     670     46   0.01058   0.06018   0.05842     45      4      69      1   0.00050   0.03659   0.03594      1      0       2      0   0.00004         .         .      0      0       0      0
1983    21   0.85510   0.05864   0.05697    9048    516    8791    952   0.11983   0.13101   0.12295    830    136    1037    122   0.02327   0.07115   0.06871    116     12     163      5   0.00168   0.06644   0.06431      5      1       9      0   0.00012   0.00000   0.00000      0      0       0      0
1983    22   0.78991   0.07025   0.06787    8533    579    8243   1467   0.16053   0.16185   0.14973   1209    228    1408    258   0.04543   0.07190   0.06940    241     23     323     17   0.00392   0.02892   0.02851     16      1      24      1   0.00021   0.27190   0.23936      1      0       1      0
1983    23   0.71970   0.07942   0.07639    7954    608    7650   2046   0.19528   0.18496   0.16930   1561    320    1732    486   0.07665   0.07219   0.06968    445     41     562     40   0.00780   0.09165   0.08763     39      5      53      1   0.00056   0.10042   0.09562      1      0       3      0
1983    24   0.64277   0.09536   0.09102    7346    669    7012   2654   0.22729   0.18861   0.17235   1848    382    2023    806   0.11434   0.07379   0.07116    725     63     859     81   0.01417   0.06266   0.06076     75      6      98      6   0.00143   0.10362   0.09852      6      1       8      1
1983    25   0.55819   0.10770   0.10220    6678    682    6336   3322   0.25602   0.19667   0.17906   2135    449    2285   1187   0.15961   0.07176   0.06927   1043     86    1198    144   0.02363   0.07296   0.07039    132     12     163     12   0.00255   0.07120   0.06875     12      1      17      1
1983    26   0.47894   0.11712   0.11064    5995    663    5663   4005   0.27163   0.19220   0.17535   2368    479    2492   1637   0.20905   0.06847   0.06620   1407    107    1568    230   0.03579   0.07049   0.06809    206     17     245     24   0.00459   0.05853   0.05687     24      2      31      3
1983    27   0.40711   0.11802   0.11144    5332    594    5035   4668   0.27746   0.19739   0.17966   2552    517    2620   2116   0.25680   0.07137   0.06891   1778    139    1946    337   0.05156   0.05341   0.05202    296     19     349     42   0.00707   0.09611   0.09170     42      5      49      4
1983    28   0.34326   0.12281   0.11570    4738    548    4464   5262   0.27553   0.19670   0.17908   2629    525    2668   2633   0.30335   0.06826   0.06601   2157    158    2321    476   0.06755   0.05532   0.05383    416     26     476     60   0.01031   0.05780   0.05618     60      4      71      9
1983    29   0.28731   0.11854   0.11190    4190    469    3955   5810   0.26758   0.19058   0.17400   2653    506    2656   3158   0.34685   0.06406   0.06207   2523    171    2675    635   0.08411   0.05494   0.05348    548     34     612     87   0.01415   0.07035   0.06796     87      7     101     13
1983    30   0.24123   0.11157   0.10568    3721    393    3524   6279   0.25559   0.17317   0.15937   2615    451    2603   3664   0.38226   0.05908   0.05738   2858    176    2984    806   0.10299   0.04933   0.04814    686     37     751    120   0.01793   0.06888   0.06658    120      9     137     20
1983    31   0.20556   0.10152   0.09661    3327    321    3167   6673   0.24009   0.15685   0.14544   2558    397    2532   4115   0.41068   0.05788   0.05625   3132    187    3230    982   0.12064   0.04532   0.04432    825     41     895    157   0.02302   0.06186   0.06000    157     11     176     30
1983    32   0.17957   0.08975   0.08590    3006    258    2877   6994   0.22076   0.13369   0.12532   2482    328    2455   4512   0.43059   0.05034   0.04911   3343    172    3416   1169   0.13994   0.03815   0.03743    972     40    1036    198   0.02914   0.05460   0.05315    198     12     216     41
1983    33   0.15923   0.06959   0.06725    2748    185    2655   7252   0.20365   0.11178   0.10586   2412    266    2377   4840   0.44480   0.04534   0.04434   3499    161    3549   1341   0.15748   0.03782   0.03712   1104     44    1161    237   0.03484   0.06041   0.05864    237     16     258     53
1983    34   0.14398   0.06410   0.06211    2563    159    2483   7437   0.19265   0.09428   0.09003   2331    217    2306   5106   0.45178   0.03782   0.03712   3604    138    3642   1502   0.17104   0.03267   0.03214   1221     41    1268    281   0.04055   0.04376   0.04282    281     13     301     68
1983    35   0.13349   0.05176   0.05046    2404    121    2343   7596   0.18533   0.07250   0.06997   2273    163    2254   5323   0.45225   0.03147   0.03098   3683    117    3706   1640   0.18245   0.02865   0.02825   1317     39    1356    323   0.04648   0.04210   0.04123    323     14     341     81
1983    36   0.12769   0.04251   0.04162    2283     95    2235   7717   0.17762   0.05725   0.05565   2231    127    2216   5487   0.45224   0.02381   0.02353   3730     89    3748   1757   0.18959   0.02445   0.02415   1395     35    1422    362   0.05287   0.04045   0.03965    362     15     378     96
1983    37   0.12665   0.03005   0.02961    2188     65    2155   7812   0.17211   0.04111   0.04028   2199     90    2187   5614   0.45217   0.01667   0.01653   3768     63    3781   1846   0.19188   0.01742   0.01727   1450     26    1468    396   0.05719   0.03132   0.03084    396     13     409    111
1983    38   0.12559   0.02032   0.02012    2123     43    2101   7877   0.16831   0.02808   0.02769   2174     61    2165   5704   0.44831   0.01304   0.01295   3795     50    3800   1909   0.19457   0.01707   0.01693   1487     26    1499    422   0.06322   0.02819   0.02779    422     12     434    124
1983    39   0.12460   0.01627   0.01614    2080     34    2063   7920   0.16386   0.02474   0.02444   2156     53    2146   5764   0.44054   0.00906   0.00902   3806     35    3815   1959   0.20086   0.01017   0.01012   1511     15    1521    447   0.07014   0.02218   0.02194    447     10     455    136
1983    40   0.12468   0.01204   0.01197    2047     24    2034   7953   0.16206   0.01238   0.01231   2136     26    2135   5817   0.43272   0.00627   0.00625   3824     24    3826   1993   0.20709   0.00920   0.00916   1530     14    1535    463   0.07345   0.01653   0.01639    463      8     470    146
1983    41   0.12202   0.00745   0.00743    2022     15    2015   7978   0.16041   0.00810   0.00807   2134     17    2133   5844   0.42661   0.00444   0.00443   3827     17    3827   2017   0.21097   0.00457   0.00456   1540      7    1545    477   0.07999   0.01021   0.01016    477      5     481    154
1983    42   0.11974   0.00278   0.00278    2007      6    2004   7993   0.15868   0.00486   0.00485   2132     10    2129   5861   0.42005   0.00188   0.00188   3827      7    3829   2034   0.21344   0.00381   0.00380   1550      6    1551    484   0.08809   0.00828   0.00824    484      4     487    159
1983    43   0.11917   0.00275   0.00275    2001      5    1999   7999   0.15887   0.00232   0.00232   2127      5    2127   5872   0.41261   0.00149   0.00149   3830      6    3830   2041   0.21605   0.00322   0.00322   1551      5    1552    490   0.09330   0.00768   0.00765    490      4     493    163
1983    44   0.11890   0.00175   0.00174    1996      3    1994   8004   0.15778   0.00105   0.00105   2128      2    2128   5876   0.40765   0.00041   0.00041   3829      2    3830   2047   0.21773   0.00143   0.00143   1552      2    1552    495   0.09794   0.00382   0.00381    495      2     496    167
1983    45   0.12054   0.00090   0.00090    1992      2    1992   8008   0.15661   0.00042   0.00042   2129      1    2129   5879   0.39810   0.00011   0.00011   3830      0    3830   2049   0.22110   0.00029   0.00029   1551      0    1551    497   0.10365   0.00188   0.00188    497      1     497    168
1983    46   0.12273   0.00018   0.00018    1991      0    1990   8009   0.15842   0.00042   0.00042   2130      1    2130   5880   0.38828   0.00017   0.00017   3831      1    3831   2049   0.21984   0.00020   0.00020   1551      0    1551    498   0.11074   0.00101   0.00101    498      1     498    169
1983    47   0.12364   0.00000   0.00000    1990      0    1990   8010   0.16124   0.00000   0.00000   2129      0    2129   5880   0.38306   0.00000   0.00000   3831      0    3831   2050   0.21590   0.00011   0.00011   1552      0    1552    498   0.11616   0.00000   0.00000    498      0     498    170
1983    48   0.12433   0.00000   0.00000    1990      0    1990   8010   0.16394   0.00000   0.00000   2129      0    2129   5880   0.37252   0.00000   0.00000   3831      0    3831   2050   0.21668   0.00000   0.00000   1551      0    1551    498   0.12252   0.00000   0.00000    498      0     498    170
1983    49   0.12595   0.00000   0.00000    1990      0    1990   8010   0.16888   0.00000   0.00000   2129      0    2129   5880   0.36351   0.00000   0.00000   3831      0    3831   2050   0.21417   0.00011   0.00011   1551      0    1551    498   0.12748   0.00000   0.00000    498      0     498    170
1983    50   0.12847   0.00000   0.00000    1990      0    1990   8010   0.17349   0.00000   0.00000   2129      0    2129   5880   0.35870   0.00000   0.00000   3831      0    3831   2050   0.21052   0.00000   0.00000   1551      0    1551    498   0.12882   0.00018   0.00018    498      0     498    170
1983    51   0.13166   0.00000   0.00000    1990      0    1990   8010   0.17973   0.00000   0.00000   2129      0    2129   5880   0.35145   0.00000   0.00000   3831      0    3831   2050   0.20503   0.00000   0.00000   1551      0    1551    498   0.13212   0.00000   0.00000    498      0     498    170
1983    52   0.13753   0.00000   0.00000    1990      0    1990   8010   0.18693   0.00000   0.00000   2129      0    2129   5880   0.34727   0.00000   0.00000   3831      0    3831   2050   0.19710   0.00000   0.00000   1551      0    1551    498   0.13116   0.00017   0.00017    498      0     498    170
1983    53   0.14450   0.00000   0.00000    1990      0    1990   8010   0.19173   0.00000   0.00000   2129      0    2129   5880   0.34164   0.00000   0.00000   3831      0    3831   2050   0.19339   0.00000   0.00000   1551      0    1551    498   0.12874   0.00000   0.00000    498      0     498    170
1983    54   0.14794   0.00000   0.00000    1990      0    1990   8010   0.19618   0.00000   0.00000   2129      0    2129   5880   0.33569   0.00000   0.00000   3831      0    3831   2050   0.19039   0.00000   0.00000   1551      0    1551    498   0.12980   0.00000   0.00000    498      0     498    170
1983    55+  0.14885   0.00000   0.00000    1990      0    1990   8010   0.19765   0.00000   0.00000   2129      0    2129   5880   0.33498   0.00000   0.00000   3831      0    3831   2050   0.18806   0.00000   0.00000   1551      0    1551    498   0.13045   0.00000   0.00000    498      0     498    170
1984    12-  1.00000   0.00000   0.00000   10000      0   10000      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1984    13   1.00000   0.00000   0.00000   10000      0   10000      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1984    14   0.99995   0.00009   0.00009   10000      1   10000      0   0.00005         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1984    15   0.99955   0.00059   0.00059    9999      6    9996      1   0.00045   0.04092   0.04010      1      0       4      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1984    16   0.99831   0.00130   0.00129    9993     13    9987      7   0.00164   0.03202   0.03152      7      0      13      0   0.00005         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1984    17   0.99393   0.00586   0.00584    9980     58    9951     20   0.00585   0.04248   0.04160     19      2      48      1   0.00022   0.00000   0.00000      1      0       1      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1984    18   0.98260   0.01282   0.01274    9922    126    9859     78   0.01658   0.07149   0.06902     75     10     136      3   0.00079   0.02119   0.02097      3      0       5      0   0.00003         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1984    19   0.95903   0.02795   0.02756    9796    270    9661    204   0.03770   0.08001   0.07693    192     26     320     12   0.00318   0.02048   0.02028     12      0      19      0   0.00009   0.00000   0.00000      0      0       0      0   0.00000         .         .      0      0       0      0
1984    20   0.91999   0.04158   0.04074    9526    388    9332    474   0.07040   0.11087   0.10505    437     67     608     38   0.00918   0.04466   0.04369     37      3      60      1   0.00042   0.08079   0.07765      1      0       1      0   0.00001         .         .      0      0       0      0
1984    21   0.86513   0.05773   0.05611    9137    513    8881    863   0.11142   0.14904   0.13870    757    143     961    105   0.02179   0.07572   0.07295    102     11     151      3   0.00156   0.02327   0.02300      3      0       7      0   0.00010   0.00000   0.00000      0      0       0      0
1984    22   0.80429   0.06474   0.06271    8625    541    8354   1375   0.15007   0.16403   0.15160   1127    215    1312    249   0.04137   0.07758   0.07469    234     24     311     15   0.00397   0.08886   0.08508     14      2      22      0   0.00031   0.12020   0.11339      0      0       1      0
1984    23   0.73572   0.07589   0.07311    8084    591    7788   1916   0.18467   0.19156   0.17481   1452    311    1621    464   0.07102   0.07877   0.07578    425     42     536     39   0.00788   0.06930   0.06698     36      4      51      2   0.00070   0.08076   0.07763      2      0       3      0
1984    24   0.66090   0.09144   0.08744    7493    655    7165   2507   0.21581   0.20038   0.18213   1733    381    1903    774   0.10769   0.08355   0.08020    693     69     823     81   0.01414   0.07837   0.07541     75      8     100      6   0.00146   0.10275   0.09773      6      1       9      0
1984    25   0.58160   0.10755   0.10206    6838    698    6489   3162   0.24287   0.20180   0.18330   2007    438    2172   1155   0.14947   0.08095   0.07780   1006     93    1151    150   0.02317   0.06459   0.06257    136     11     171     14   0.00289   0.07029   0.06790     14      1      18      1
1984    26   0.49924   0.11589   0.10954    6140    673    5804   3860   0.26296   0.21147   0.19125   2266    505    2386   1594   0.19803   0.07822   0.07527   1351    119    1517    243   0.03509   0.07028   0.06790    218     18     262     25   0.00468   0.09690   0.09242     25      3      32      3
1984    27   0.42569   0.12170   0.11472    5467    627    5154   4533   0.26975   0.20850   0.18881   2434    525    2518   2098   0.24732   0.07231   0.06978   1737    138    1906    361   0.04979   0.06357   0.06161    318     23     369     43   0.00744   0.09134   0.08735     43      5      53      6
1984    28   0.36059   0.12493   0.11759    4840    569    4555   5160   0.26834   0.20459   0.18560   2537    529    2586   2623   0.29282   0.07216   0.06965   2124    165    2285    499   0.06768   0.06154   0.05970    433     30     494     67   0.01057   0.07439   0.07172     67      6      79     10
1984    29   0.30445   0.12114   0.11422    4271    488    4027   5729   0.26124   0.19241   0.17553   2577    499    2595   3152   0.33481   0.06905   0.06675   2488    182    2631    664   0.08495   0.05783   0.05620    567     37     634     97   0.01454   0.07453   0.07185     97      8     113     16
1984    30   0.25556   0.11693   0.11047    3783    418    3574   6217   0.25104   0.18546   0.16972   2565    474    2557   3652   0.37176   0.06934   0.06701   2806    203    2929    846   0.10242   0.05189   0.05058    712     41     788    134   0.01922   0.07769   0.07479    134     12     152     25
1984    31   0.21622   0.10414   0.09898    3365    333    3199   6635   0.23859   0.16512   0.15253   2509    410    2484   4126   0.40002   0.06064   0.05885   3077    193    3178   1049   0.12180   0.05129   0.05001    874     48     943    175   0.02336   0.07522   0.07250    175     15     196     37
1984    32   0.18726   0.08876   0.08499    3032    258    2903   6968   0.22368   0.14036   0.13116   2432    337    2401   4536   0.42177   0.05667   0.05511   3294    191    3363   1242   0.13867   0.04744   0.04634   1019     52    1086    223   0.02862   0.06331   0.06137    223     16     247     51
1984    33   0.16580   0.07339   0.07079    2774    196    2676   7226   0.20723   0.12065   0.11379   2353    280    2317   4873   0.43597   0.04670   0.04563   3441    163    3496   1432   0.15595   0.03868   0.03795   1158     47    1214    274   0.03505   0.05280   0.05144    274     16     296     67
1984    34   0.14875   0.06501   0.06296    2578    162    2497   7422   0.19295   0.09947   0.09475   2269    223    2243   5153   0.44683   0.03835   0.03762   3557    138    3598   1596   0.17056   0.03380   0.03324   1274     45    1320    321   0.04091   0.04991   0.04869    321     17     343     83
1984    35   0.13578   0.05448   0.05304    2416    128    2352   7584   0.18459   0.07729   0.07441   2209    169    2191   5376   0.45201   0.03298   0.03244   3642    121    3665   1733   0.18149   0.03081   0.03034   1367     43    1406    366   0.04612   0.05606   0.05453    366     22     387    100
1984    36   0.12725   0.04026   0.03946    2288     90    2242   7712   0.17963   0.05883   0.05715   2168    127    2151   5545   0.45099   0.02719   0.02683   3691    101    3703   1854   0.19092   0.02515   0.02484   1445     37    1477    409   0.05121   0.04390   0.04296    409     19     427    121
1984    37   0.12321   0.03376   0.03320    2197     73    2161   7803   0.17328   0.04663   0.04556   2131     99    2119   5671   0.45120   0.01963   0.01944   3716     73    3729   1955   0.19539   0.02159   0.02136   1509     33    1529    446   0.05691   0.03470   0.03411    446     16     463    140
