United States, Period fertility tables, birth orders 1 to 5+
Last modified: 22/06/2018
Year     x       w0x       m1x       q1x     l0x    b1x     L0x   Sb1x       w1x       m2x       q2x    l1x    b2x     L1x   Sb2x       w2x       m3x       q3x    l2x    b3x     L2x   Sb3x       w3x       m4x       q4x    l3x    b4x     L3x   Sb4x       w4x      m5px      q5px    l4x   b5px     L4x  Sb5px
1979    27   0.35390   0.10416   0.09901    4160    412    3954   5840   0.25803   0.16636   0.15358   2523    422    2535   3317   0.25688   0.08647   0.08289   2224    201    2326   1093   0.09440   0.08059   0.07747    800     69     861    293   0.03678   0.10408   0.09893    293     34     324     99
1979    28   0.30468   0.10442   0.09924    3748    372    3562   6252   0.25128   0.16388   0.15147   2513    411    2509   3738   0.28431   0.08050   0.07738   2445    205    2540   1294   0.11201   0.07728   0.07441    932     77     991    362   0.04772   0.10002   0.09526    362     40     397    133
1979    29   0.26012   0.09276   0.08865    3376    299    3227   6624   0.24033   0.14442   0.13469   2474    355    2457   4150   0.30968   0.06656   0.06442   2651    182    2733   1498   0.12965   0.06362   0.06166   1059     71    1112    439   0.06022   0.08534   0.08185    439     40     471    173
1979    30   0.21892   0.08587   0.08233    3077    253    2950   6923   0.22933   0.12762   0.11997   2418    306    2400   4504   0.33112   0.05911   0.05741   2824    171    2888   1680   0.14704   0.05602   0.05449   1171     68    1220    510   0.07360   0.07698   0.07413    510     42     541    213
1979    31   0.18412   0.07687   0.07403    2824    209    2719   7176   0.21713   0.11192   0.10599   2366    262    2345   4811   0.34668   0.05090   0.04963   2960    153    3012   1851   0.16414   0.04806   0.04694   1273     63    1317    578   0.08793   0.06702   0.06484    578     41     608    255
1979    32   0.15903   0.06648   0.06434    2615    168    2531   7385   0.20166   0.09216   0.08810   2312    211    2294   5073   0.35363   0.04264   0.04175   3069    132    3107   2004   0.18048   0.04065   0.03984   1363     57    1400    641   0.10521   0.06002   0.05827    641     40     668    295
1979    33   0.14245   0.05505   0.05358    2447    131    2381   7553   0.18364   0.07641   0.07360   2269    172    2251   5285   0.35126   0.03516   0.03456   3148    112    3177   2137   0.19480   0.03539   0.03478   1438     52    1468    698   0.12785   0.05256   0.05122    698     38     723    336
1979    34   0.12938   0.04243   0.04155    2315     96    2267   7685   0.16788   0.05797   0.05634   2228    128    2213   5457   0.34394   0.02792   0.02754   3208     90    3227   2248   0.20722   0.02762   0.02724   1498     42    1522    750   0.15158   0.04308   0.04217    750     33     770    374
1979    35   0.11335   0.03604   0.03540    2219     79    2180   7781   0.15594   0.04493   0.04395   2196     98    2187   5585   0.33653   0.02176   0.02153   3246     71    3260   2338   0.21996   0.02227   0.02203   1546     35    1564    792   0.17422   0.03629   0.03564    792     29     809    407
1979    36   0.09821   0.02949   0.02906    2141     62    2110   7859   0.14579   0.03358   0.03302   2176     73    2171   5683   0.32665   0.01654   0.01641   3274     54    3283   2409   0.23056   0.01723   0.01708   1582     27    1596    827   0.19878   0.02982   0.02938    827     25     840    436
1979    37   0.08807   0.02433   0.02404    2078     50    2054   7922   0.13637   0.02425   0.02396   2165     52    2164   5756   0.31068   0.01238   0.01230   3292     41    3298   2464   0.23827   0.01284   0.01276   1609     21    1619    854   0.22662   0.02510   0.02479    854     22     865    461
1979    38   0.08072   0.01790   0.01774    2029     36    2011   7971   0.12680   0.01817   0.01801   2163     39    2161   5809   0.29194   0.00948   0.00943   3304     31    3308   2504   0.24434   0.01010   0.01005   1629     17    1637    875   0.25621   0.02053   0.02032    875     18     883    483
1979    39   0.07488   0.01402   0.01393    1993     28    1979   8007   0.11887   0.01314   0.01305   2160     28    2159   5848   0.27577   0.00634   0.00632   3312     21    3316   2536   0.24673   0.00682   0.00679   1644     11    1649    892   0.28375   0.01562   0.01550    892     14     897    501
1979    40   0.06942   0.00957   0.00952    1965     19    1955   8035   0.11311   0.00818   0.00815   2159     18    2160   5876   0.26310   0.00424   0.00423   3319     14    3321   2557   0.24683   0.00460   0.00459   1654      8    1657    903   0.30755   0.01101   0.01095    903     10     907    515
1979    41   0.06667   0.00651   0.00649    1946     13    1940   8054   0.10888   0.00548   0.00547   2160     12    2160   5894   0.25113   0.00282   0.00281   3323      9    3324   2571   0.24499   0.00299   0.00299   1660      5    1663    911   0.32832   0.00798   0.00795    911      7     913    525
1979    42   0.06696   0.00362   0.00362    1933      7    1930   8067   0.10492   0.00309   0.00309   2161      7    2161   5906   0.24045   0.00171   0.00171   3325      6    3326   2580   0.24074   0.00202   0.00202   1665      3    1666    916   0.34693   0.00576   0.00574    916      5     917    532
1979    43   0.06422   0.00265   0.00265    1926      5    1924   8074   0.10095   0.00155   0.00155   2161      3    2162   5912   0.23310   0.00099   0.00099   3326      3    3326   2586   0.23839   0.00118   0.00118   1667      2    1668    919   0.36334   0.00366   0.00365    919      3     920    538
1979    44   0.06217   0.00128   0.00128    1921      2    1920   8079   0.09790   0.00100   0.00100   2163      2    2163   5916   0.22749   0.00057   0.00057   3326      2    3327   2589   0.23695   0.00061   0.00061   1668      1    1669    921   0.37550   0.00211   0.00211    921      2     921    541
1979    45   0.06740   0.00052   0.00052    1919      1    1918   8081   0.09571   0.00043   0.00043   2163      1    2163   5918   0.22353   0.00024   0.00024   3327      1    3327   2591   0.23253   0.00029   0.00029   1669      0    1669    922   0.38083   0.00106   0.00106    922      1     922    543
1979    46   0.07504   0.00012   0.00012    1918      0    1918   8082   0.09435   0.00013   0.00013   2163      0    2163   5919   0.22145   0.00009   0.00009   3327      0    3327   2592   0.22762   0.00007   0.00007   1670      0    1670    922   0.38154   0.00052   0.00052    922      0     922    544
1979    47   0.08171   0.00005   0.00005    1918      0    1918   8082   0.09410   0.00010   0.00010   2163      0    2163   5919   0.21974   0.00007   0.00007   3327      0    3327   2592   0.22441   0.00006   0.00006   1670      0    1670    922   0.38004   0.00022   0.00022    922      0     923    544
1979    48   0.08646   0.00008   0.00008    1918      0    1917   8082   0.09482   0.00004   0.00004   2163      0    2163   5919   0.21903   0.00002   0.00002   3327      0    3327   2592   0.22219   0.00002   0.00002   1670      0    1670    923   0.37750   0.00012   0.00012    923      0     923    545
1979    49   0.09213   0.00006   0.00006    1917      0    1917   8083   0.09995   0.00002   0.00002   2163      0    2163   5919   0.21961   0.00000   0.00000   3327      0    3327   2593   0.21785   0.00000   0.00000   1670      0    1670    923   0.37044   0.00004   0.00004    923      0     923    545
1979    50   0.09625   0.00000   0.00000    1917      0    1917   8083   0.11256   0.00000   0.00000   2163      0    2163   5919   0.22015   0.00000   0.00000   3327      0    3327   2593   0.21345   0.00000   0.00000   1670      0    1670    923   0.35758   0.00000   0.00000    923      0     923    545
1979    51   0.09230   0.00000   0.00000    1917      0    1917   8083   0.12573   0.00000   0.00000   2163      0    2163   5919   0.22355   0.00000   0.00000   3327      0    3327   2593   0.21162   0.00000   0.00000   1670      0    1670    923   0.34680   0.00000   0.00000    923      0     923    545
1979    52   0.09488   0.00000   0.00000    1917      0    1917   8083   0.12897   0.00000   0.00000   2163      0    2163   5919   0.23066   0.00000   0.00000   3327      0    3327   2593   0.20906   0.00000   0.00000   1670      0    1670    923   0.33643   0.00000   0.00000    923      0     923    545
1979    53   0.10538   0.00000   0.00000    1917      0    1917   8083   0.12396   0.00000   0.00000   2163      0    2163   5919   0.23815   0.00000   0.00000   3327      0    3327   2593   0.20753   0.00000   0.00000   1670      0    1670    923   0.32497   0.00000   0.00000    923      0     923    545
1979    54   0.10988   0.00000   0.00000    1917      0    1917   8083   0.12332   0.00000   0.00000   2163      0    2163   5919   0.24502   0.00000   0.00000   3327      0    3327   2593   0.20678   0.00000   0.00000   1670      0    1670    923   0.31499   0.00000   0.00000    923      0     923    545
1979    55+  0.11036   0.00000   0.00000    1917      0    1917   8083   0.12573   0.00000   0.00000   2163      0    2163   5919   0.24822   0.00000   0.00000   3327      0    3327   2593   0.20576   0.00000   0.00000   1670      0    1670    923   0.30994   0.00000   0.00000    923      0     923    545
1980    12-  1.00000   0.00015   0.00015   10000      2    9999      0   0.00000         .         .      0      0       1      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1980    13   0.99941   0.00089   0.00089    9998      9    9994      2   0.00058   0.01777   0.01761      2      0       6      0   0.00001   0.16645   0.15366      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1980    14   0.99677   0.00436   0.00436    9990     44    9968     10   0.00315   0.04018   0.03939     10      1      32      0   0.00007   0.07486   0.07216      0      0       0      0   0.00000   0.00000   0.00000      0      0       0      0   0.00000         .         .      0      0       0      0
1980    15   0.98789   0.01383   0.01374    9946    137    9878     54   0.01162   0.06217   0.06030     53      7     119      1   0.00047   0.05931   0.05760      1      0       3      0   0.00002   0.19230   0.17544      0      0       0      0   0.00000         .         .      0      0       0      0
1980    16   0.96726   0.02918   0.02876    9809    282    9668    191   0.03055   0.08955   0.08571    182     28     315      9   0.00206   0.09126   0.08727      9      1      16      0   0.00012   0.08149   0.07830      0      0       1      0   0.00001   0.30229   0.26260      0      0       0      0
1980    17   0.93130   0.04682   0.04575    9527    436    9309    473   0.06156   0.11815   0.11156    436     74     629     37   0.00656   0.11533   0.10904     35      7      58      2   0.00054   0.10074   0.09590      2      0       3      0   0.00004   0.16764   0.15468      0      0       0      0
1980    18   0.88051   0.06428   0.06228    9091    566    8808    909   0.10146   0.14340   0.13381    797    147    1027    111   0.01605   0.13004   0.12210    103     20     150      8   0.00179   0.13803   0.12912      8      2      14      0   0.00020   0.16364   0.15126      0      0       1      0
1980    19   0.81918   0.07663   0.07380    8525    629    8211   1475   0.14405   0.15606   0.14476   1216    225    1443    259   0.03150   0.13811   0.12919    231     42     304     28   0.00463   0.14358   0.13396     26      6      39      2   0.00064   0.16422   0.15176      2      1       4      0
1980    20   0.75494   0.08403   0.08064    7896    637    7578   2104   0.18159   0.16784   0.15484   1620    304    1813    484   0.05233   0.14252   0.13304    414     73     512     70   0.00952   0.14822   0.13800     62     13      85      8   0.00162   0.17379   0.15990      8      2      12      1
1980    21   0.69397   0.08728   0.08363    7259    607    6956   2741   0.20872   0.17906   0.16434   1953    375    2096    788   0.07732   0.14071   0.13146    645    107     763    143   0.01657   0.14611   0.13616    122     23     156     20   0.00343   0.17652   0.16220     20      5      29      3
1980    22   0.63474   0.08996   0.08609    6652    573    6366   3348   0.22748   0.18354   0.16812   2185    420    2287   1163   0.10578   0.13045   0.12247    913    136    1041    250   0.02573   0.13276   0.12450    207     33     250     43   0.00627   0.15500   0.14386     43      9      56      8
1980    23   0.57542   0.09389   0.08968    6079    545    5807   3921   0.24121   0.18448   0.16890   2337    445    2413   1583   0.13617   0.12420   0.11694   1197    165    1325    386   0.03704   0.12351   0.11633    309     45     361     77   0.01017   0.14579   0.13588     77     14      95     17
1980    24   0.51929   0.09711   0.09261    5534    513    5278   4466   0.24995   0.17879   0.16412   2438    446    2494   2028   0.16591   0.11214   0.10619   1478    179    1599    551   0.04981   0.11121   0.10536    429     54     485    121   0.01504   0.13421   0.12577    121     19     144     31
1980    25   0.46693   0.10177   0.09684    5022    486    4779   4978   0.25461   0.17581   0.16161   2504    447    2545   2474   0.19433   0.10488   0.09966   1744    195    1860    730   0.06327   0.10137   0.09648    555     62     615    175   0.02086   0.12845   0.12070    175     26     202     50
1980    26   0.41660   0.10445   0.09927    4535    450    4310   5465   0.25604   0.17384   0.15994   2543    446    2565   2922   0.22243   0.09660   0.09215   1997    204    2108    925   0.07740   0.09112   0.08715    687     68     749    237   0.02753   0.11878   0.11212    237     32     267     76
1980    27   0.36704   0.10390   0.09877    4085    403    3883   5915   0.25521   0.16504   0.15246   2547    422    2555   3367   0.25007   0.08666   0.08306   2239    203    2340   1129   0.09238   0.08235   0.07909    823     73     883    306   0.03530   0.10944   0.10376    306     37     338    108
1980    28   0.31871   0.10620   0.10084    3682    371    3496   6318   0.25123   0.16547   0.15283   2529    417    2522   3789   0.27647   0.08247   0.07920   2458    211    2554   1331   0.10875   0.07691   0.07406    953     78    1015    378   0.04483   0.10168   0.09676    378     42     414    145
1980    29   0.27581   0.09333   0.08917    3310    295    3163   6690   0.24203   0.14443   0.13470   2483    356    2464   4206   0.30072   0.06840   0.06613   2664    188    2744   1542   0.12540   0.06431   0.06231   1085     73    1140    457   0.05605   0.08878   0.08501    457     44     490    187
1980    30   0.23788   0.08550   0.08199    3015    247    2892   6985   0.23035   0.13000   0.12206   2423    312    2398   4562   0.32189   0.06009   0.05834   2833    174    2898   1730   0.14151   0.05695   0.05537   1200     71    1249    530   0.06837   0.08217   0.07893    530     46     563    230
1980    31   0.20174   0.07702   0.07416    2768    205    2665   7232   0.21941   0.11320   0.10714   2358    264    2334   4874   0.33964   0.05223   0.05090   2970    158    3021   1904   0.15759   0.05020   0.04897   1303     68    1346    601   0.08163   0.07010   0.06773    601     44     633    276
1980    32   0.17123   0.06674   0.06459    2563    166    2480   7437   0.20811   0.09541   0.09106   2299    217    2277   5138   0.35220   0.04282   0.04192   3077    133    3117   2062   0.17294   0.04204   0.04118   1393     60    1429    669   0.09552   0.06368   0.06171    669     44     697    321
1980    33   0.14945   0.05709   0.05550    2397    133    2331   7603   0.19438   0.07722   0.07435   2247    172    2230   5355   0.35675   0.03499   0.03439   3160    112    3190   2195   0.18724   0.03474   0.03415   1466     52    1496    729   0.11219   0.05359   0.05219    729     40     754    365
1980    34   0.13541   0.04696   0.04588    2264    104    2212   7736   0.17828   0.06141   0.05958   2208    135    2194   5528   0.35259   0.02804   0.02765   3221     91    3242   2307   0.19967   0.02841   0.02801   1526     44    1549    781   0.13404   0.04700   0.04592    781     38     802    406
1980    35   0.12430   0.03612   0.03548    2160     77    2122   7840   0.16417   0.04638   0.04532   2177    100    2166   5662   0.34414   0.02196   0.02172   3265     72    3279   2397   0.21051   0.02311   0.02285   1573     37    1590    825   0.15688   0.03951   0.03874    825     33     843    443
1980    36   0.10970   0.02920   0.02878    2084     60    2054   7916   0.15339   0.03495   0.03435   2153     75    2146   5763   0.33625   0.01671   0.01657   3293     55    3303   2469   0.22200   0.01805   0.01788   1608     29    1621    861   0.17866   0.03336   0.03281    861     29     876    477
1980    37   0.09560   0.02360   0.02333    2024     47    2000   7976   0.14418   0.02384   0.02356   2138     51    2137   5838   0.32617   0.01230   0.01222   3313     41    3318   2525   0.23177   0.01297   0.01289   1634     21    1644    891   0.20228   0.02569   0.02537    891     23     901    506
1980    38   0.08621   0.01890   0.01872    1976     37    1958   8024   0.13536   0.01827   0.01811   2135     39    2134   5889   0.31018   0.00929   0.00925   3323     31    3327   2565   0.23890   0.01008   0.01003   1654     17    1661    912   0.22935   0.02108   0.02086    912     19     920    529
1980    39   0.07943   0.01329   0.01320    1939     26    1927   8061   0.12611   0.01263   0.01255   2133     27    2132   5928   0.29161   0.00637   0.00635   3331     21    3334   2596   0.24457   0.00707   0.00704   1668     12    1672    929   0.25828   0.01532   0.01520    929     14     935    548
1980    40   0.07402   0.00911   0.00907    1914     17    1905   8086   0.11847   0.00820   0.00817   2131     17    2131   5955   0.27557   0.00415   0.00414   3337     14    3339   2618   0.24673   0.00518   0.00517   1677      9    1680    940   0.28520   0.01123   0.01116    940     11     945    563
1980    41   0.06886   0.00632   0.00630    1896     12    1891   8104   0.11289   0.00528   0.00527   2131     11    2132   5972   0.26296   0.00268   0.00268   3341      9    3342   2631   0.24677   0.00304   0.00303   1682      5    1684    949   0.30852   0.00801   0.00798    949      8     952    573
1980    42   0.06632   0.00438   0.00437    1885      8    1880   8115   0.10877   0.00315   0.00314   2132      7    2133   5984   0.25104   0.00166   0.00166   3343      6    3344   2640   0.24494   0.00198   0.00198   1686      3    1687    954   0.32893   0.00587   0.00586    954      6     956    581
1980    43   0.06675   0.00214   0.00214    1876      4    1874   8124   0.10488   0.00180   0.00180   2133      4    2134   5990   0.24037   0.00098   0.00098   3344      3    3345   2646   0.24069   0.00105   0.00105   1688      2    1689    958   0.34730   0.00348   0.00347    958      3     959    586
1980    44   0.06411   0.00106   0.00106    1872      2    1871   8128   0.10093   0.00084   0.00084   2134      2    2134   5994   0.23305   0.00055   0.00055   3345      2    3345   2649   0.23837   0.00055   0.00055   1690      1    1690    959   0.36355   0.00206   0.00206    959      2     960    590
1980    45   0.06212   0.00045   0.00045    1870      1    1870   8130   0.09788   0.00042   0.00042   2134      1    2134   5996   0.22746   0.00021   0.00021   3345      1    3345   2651   0.23693   0.00030   0.00030   1691      1    1691    960   0.37561   0.00107   0.00107    960      1     961    592
1980    46   0.06738   0.00016   0.00016    1869      0    1869   8131   0.09571   0.00013   0.00013   2134      0    2134   5997   0.22352   0.00009   0.00009   3345      0    3345   2652   0.23252   0.00015   0.00015   1691      0    1691    961   0.38088   0.00050   0.00050    961      0     961    593
1980    47   0.07503   0.00011   0.00011    1869      0    1869   8131   0.09435   0.00010   0.00010   2134      0    2134   5997   0.22144   0.00007   0.00007   3345      0    3345   2652   0.22762   0.00004   0.00004   1691      0    1691    961   0.38156   0.00021   0.00021    961      0     961    593
1980    48   0.08171   0.00006   0.00006    1869      0    1869   8131   0.09410   0.00006   0.00006   2134      0    2134   5997   0.21973   0.00001   0.00001   3345      0    3345   2652   0.22441   0.00003   0.00003   1691      0    1691    961   0.38005   0.00010   0.00010    961      0     961    593
1980    49   0.08646   0.00002   0.00002    1869      0    1869   8131   0.09482   0.00002   0.00002   2134      0    2134   5997   0.21903   0.00000   0.00000   3345      0    3345   2652   0.22219   0.00001   0.00001   1691      0    1691    961   0.37750   0.00004   0.00004    961      0     961    594
1980    50   0.09213   0.00000   0.00000    1869      0    1869   8131   0.09996   0.00000   0.00000   2134      0    2134   5997   0.21961   0.00000   0.00000   3345      0    3345   2652   0.21785   0.00000   0.00000   1691      0    1691    961   0.37045   0.00000   0.00000    961      0     961    594
1980    51   0.09625   0.00000   0.00000    1869      0    1869   8131   0.11256   0.00000   0.00000   2134      0    2134   5997   0.22015   0.00000   0.00000   3345      0    3345   2652   0.21345   0.00000   0.00000   1691      0    1691    961   0.35758   0.00000   0.00000    961      0     961    594
1980    52   0.09230   0.00000   0.00000    1869      0    1869   8131   0.12573   0.00000   0.00000   2134      0    2134   5997   0.22355   0.00000   0.00000   3345      0    3345   2652   0.21162   0.00000   0.00000   1691      0    1691    961   0.34680   0.00000   0.00000    961      0     961    594
1980    53   0.09488   0.00000   0.00000    1869      0    1869   8131   0.12897   0.00000   0.00000   2134      0    2134   5997   0.23066   0.00000   0.00000   3345      0    3345   2652   0.20906   0.00000   0.00000   1691      0    1691    961   0.33643   0.00000   0.00000    961      0     961    594
1980    54   0.10538   0.00000   0.00000    1869      0    1869   8131   0.12396   0.00000   0.00000   2134      0    2134   5997   0.23815   0.00000   0.00000   3345      0    3345   2652   0.20753   0.00000   0.00000   1691      0    1691    961   0.32497   0.00000   0.00000    961      0     961    594
1980    55+  0.10941   0.00000   0.00000    1869      0    1869   8131   0.12090   0.00000   0.00000   2134      0    2134   5997   0.24182   0.00000   0.00000   3345      0    3345   2652   0.20781   0.00000   0.00000   1691      0    1691    961   0.32005   0.00000   0.00000    961      0     961    594
1981    12-  1.00000   0.00013   0.00013   10000      1    9999      0   0.00000         .         .      0      0       1      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1981    13   0.99941   0.00087   0.00087    9999      9    9994      1   0.00058   0.02207   0.02183      1      0       6      0   0.00001   0.00000   0.00000      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1981    14   0.99683   0.00427   0.00426    9990     43    9969     10   0.00310   0.03717   0.03649     10      1      31      0   0.00007   0.04082   0.04000      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1981    15   0.98798   0.01332   0.01323    9947    132    9882     53   0.01152   0.06481   0.06278     51      7     116      1   0.00048   0.06503   0.06298      1      0       3      0   0.00002   0.05642   0.05487      0      0       0      0   0.00000         .         .      0      0       0      0
1981    16   0.96737   0.02834   0.02794    9816    274    9679    184   0.03038   0.09328   0.08913    175     28     305      9   0.00211   0.09648   0.09204      9      2      16      0   0.00012   0.11619   0.10981      0      0       1      0   0.00001   0.21805   0.19662      0      0       0      0
1981    17   0.93196   0.04536   0.04435    9541    423    9330    459   0.06086   0.11838   0.11177    421     72     609     37   0.00658   0.11581   0.10947     35      7      57      2   0.00056   0.10155   0.09664      2      0       4      0   0.00004   0.12889   0.12109      0      0       0      0
1981    18   0.88205   0.06205   0.06019    9118    549    8844    882   0.10004   0.14225   0.13280    772    142     995    109   0.01589   0.13545   0.12686    101     20     146      8   0.00183   0.13793   0.12903      8      2      14      0   0.00020   0.15523   0.14405      0      0       1      0
1981    19   0.82163   0.07480   0.07210    8570    618    8261   1430   0.14213   0.15260   0.14178   1180    214    1405    251   0.03106   0.13498   0.12645    223     39     292     28   0.00453   0.13495   0.12642     26      5      38      2   0.00064   0.13588   0.12723      2      1       4      0
1981    20   0.75703   0.08059   0.07747    7952    616    7644   2048   0.18014   0.16466   0.15213   1583    292    1771    465   0.05176   0.14047   0.13125    398     69     492     68   0.00939   0.15593   0.14465     60     13      82      7   0.00168   0.17495   0.16087      7      2      12      1
1981    21   0.69383   0.08562   0.08210    7336    602    7034   2664   0.20903   0.17750   0.16303   1908    364    2053    757   0.07689   0.14069   0.13144    620    103     735    137   0.01668   0.14777   0.13760    116     22     149     20   0.00357   0.16577   0.15308     20      5      28      3
1981    22   0.63571   0.08791   0.08421    6733    567    6450   3267   0.22774   0.17936   0.16460   2145    404    2252   1121   0.10437   0.12781   0.12013    881    128    1005    240   0.02584   0.13137   0.12328    198     31     239     42   0.00634   0.15109   0.14047     42      8      54      7
1981    23   0.57970   0.09150   0.08750    6166    540    5897   3834   0.24001   0.17943   0.16466   2308    429    2388   1525   0.13320   0.12277   0.11567   1157    157    1280    369   0.03690   0.11745   0.11093    295     41     345     74   0.01019   0.13911   0.13006     74     13      90     16
1981    24   0.52342   0.09621   0.09180    5627    517    5368   4373   0.24928   0.17446   0.16047   2419    433    2484   1954   0.16256   0.11217   0.10621   1428    173    1546    526   0.04962   0.10767   0.10217    411     50     466    114   0.01511   0.13368   0.12530    114     18     135     28
1981    25   0.47033   0.10086   0.09602    5110    491    4865   4890   0.25478   0.17104   0.15757   2503    436    2551   2387   0.19077   0.10401   0.09887   1688    187    1802    699   0.06319   0.09860   0.09397    535     58     593    164   0.02093   0.12303   0.11590    164     23     190     46
1981    26   0.42131   0.10422   0.09905    4620    458    4391   5380   0.25615   0.16958   0.15633   2557    439    2586   2823   0.21772   0.09666   0.09221   1937    198    2047    887   0.07727   0.09072   0.08678    664     66     724    223   0.02755   0.11644   0.11004    223     29     252     70
1981    27   0.37549   0.10330   0.09823    4162    409    3958   5838   0.25428   0.16280   0.15055   2576    421    2587   3262   0.24398   0.08651   0.08292   2178    197    2281   1084   0.09141   0.08271   0.07943    796     71     855    289   0.03484   0.10757   0.10208    289     34     320     99
1981    28   0.33059   0.10570   0.10040    3753    377    3565   6247   0.25009   0.16420   0.15174   2564    420    2558   3683   0.26973   0.08187   0.07865   2401    205    2501   1282   0.10635   0.07769   0.07478    923     76     982    359   0.04324   0.10350   0.09841    359     41     394    133
1981    29   0.28831   0.09379   0.08959    3376    302    3225   6624   0.24333   0.14577   0.13587   2521    365    2501   4103   0.29335   0.06887   0.06658   2616    186    2701   1487   0.12206   0.06382   0.06184   1051     71    1106    436   0.05295   0.08840   0.08466    436     41     468    174
1981    30   0.25212   0.08582   0.08229    3074    253    2947   6926   0.23296   0.13126   0.12317   2459    319    2434   4468   0.31366   0.06094   0.05913   2795    175    2864   1673   0.13727   0.05737   0.05577   1166     70    1217    506   0.06399   0.08230   0.07905    506     44     539    215
1981    31   0.21931   0.07672   0.07389    2821    208    2717   7179   0.22111   0.11674   0.11031   2392    276    2364   4787   0.33123   0.05320   0.05182   2940    159    2996   1847   0.15211   0.05011   0.04889   1271     66    1316    576   0.07624   0.07375   0.07112    576     45     607    260
1981    32   0.18773   0.06548   0.06340    2612    166    2530   7388   0.21059   0.09845   0.09383   2325    226    2298   5063   0.34603   0.04398   0.04303   3057    136    3100   2006   0.16655   0.04234   0.04147   1365     59    1402    642   0.08909   0.06392   0.06194    642     43     670    305
1981    33   0.16086   0.05777   0.05615    2447    137    2378   7553   0.20057   0.07977   0.07671   2264    179    2246   5289   0.35620   0.03585   0.03522   3147    114    3178   2143   0.18000   0.03615   0.03551   1442     53    1471    701   0.10236   0.05497   0.05350    701     40     727    347
1981    34   0.14174   0.04763   0.04652    2309    107    2256   7691   0.18867   0.06233   0.06044   2222    138    2209   5468   0.35885   0.02818   0.02778   3212     91    3234   2257   0.19251   0.02858   0.02818   1502     44    1526    754   0.11823   0.04612   0.04508    754     36     776    387
1981    35   0.12978   0.03834   0.03762    2202     83    2161   7798   0.17423   0.04895   0.04778   2192    107    2181   5606   0.35336   0.02310   0.02283   3258     76    3273   2348   0.20338   0.02368   0.02340   1550     37    1569    798   0.13924   0.04154   0.04069    798     34     816    423
1981    36   0.12026   0.02941   0.02899    2119     61    2088   7881   0.16143   0.03536   0.03475   2168     76    2161   5713   0.34414   0.01706   0.01691   3289     56    3299   2423   0.21289   0.01836   0.01820   1588     29    1602    835   0.16128   0.03393   0.03337    835     29     850    457
1981    37   0.10684   0.02318   0.02292    2058     47    2034   7942   0.15167   0.02539   0.02507   2153     55    2150   5789   0.33595   0.01213   0.01205   3310     40    3317   2480   0.22339   0.01359   0.01349   1615     22    1624    865   0.18215   0.02632   0.02598    865     23     876    486
1981    38   0.09359   0.01848   0.01831    2011     37    1992   7989   0.14312   0.01824   0.01808   2146     39    2145   5844   0.32576   0.00920   0.00916   3324     31    3328   2520   0.23258   0.00988   0.00984   1633     16    1640    887   0.20496   0.02125   0.02103    887     19     895    509
1981    39   0.08483   0.01306   0.01297    1974     26    1961   8026   0.13467   0.01207   0.01199   2143     26    2143   5883   0.30983   0.00620   0.00619   3332     21    3335   2551   0.23929   0.00697   0.00694   1648     12    1652    903   0.23137   0.01558   0.01546    903     14     909    528
1981    40   0.07854   0.00959   0.00954    1948     19    1939   8052   0.12571   0.00792   0.00789   2143     17    2144   5909   0.29136   0.00427   0.00426   3338     14    3339   2571   0.24464   0.00475   0.00474   1657      8    1660    914   0.25975   0.01156   0.01150    914     11     918    542
1981    41   0.07344   0.00680   0.00678    1930     13    1923   8070   0.11826   0.00519   0.00518   2145     11    2146   5926   0.27540   0.00282   0.00281   3340      9    3341   2585   0.24669   0.00330   0.00330   1663      6    1665    922   0.28621   0.00829   0.00826    922      8     925    553
1981    42   0.06850   0.00372   0.00372    1916      7    1913   8084   0.11278   0.00291   0.00290   2147      6    2147   5937   0.26285   0.00166   0.00166   3342      6    3342   2595   0.24672   0.00191   0.00191   1667      3    1668    928   0.30915   0.00564   0.00563    928      5     929    560
1981    43   0.06611   0.00223   0.00223    1909      4    1907   8091   0.10871   0.00202   0.00201   2147      4    2147   5943   0.25098   0.00093   0.00093   3343      3    3343   2600   0.24490   0.00106   0.00106   1669      2    1670    931   0.32930   0.00347   0.00346    931      3     932    566
1981    44   0.06664   0.00113   0.00113    1905      2    1904   8095   0.10485   0.00074   0.00074   2147      2    2148   5948   0.24034   0.00043   0.00043   3344      1    3344   2604   0.24067   0.00063   0.00063   1671      1    1671    933   0.34750   0.00186   0.00186    933      2     933    569
1981    45   0.06406   0.00055   0.00055    1903      1    1902   8097   0.10092   0.00053   0.00053   2148      1    2148   5949   0.23303   0.00022   0.00022   3344      1    3344   2605   0.23835   0.00025   0.00025   1671      0    1671    934   0.36365   0.00104   0.00104    934      1     934    571
