United States, Cohort fertility tables, birth orders 1 to 5+
Last modified: 22/06/2018
Cohort   x   b1x     l0x       m1x       q1x   Sb1x   b2x    l1x       m2x       q2x   Sb2x    b3x    l2x       m3x       q3x   Sb3x    b4x    l3x       m4x       q4x   Sb4x   b5px    l4x      m5px      q5px   Sb5px     chix
1960    13    10    9999   0.00096   0.00096      1     0      1   0.02416   0.10585      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1960    14    47    9989   0.00474   0.00473     11     1     11   0.03436   0.10749      0      0      0   0.05054   0.24360      0      0      0         .         .      0      0      0         .         .       0        .
1960    15   147    9942   0.01487   0.01476     58     7     57   0.05762   0.12823      1      0      1   0.06009   0.22524      0      0      0   0.09662   0.46033      0      0      0         .         .       0        .
1960    16   304    9795   0.03157   0.03108    205    28    196   0.08512   0.14492      9      2      8   0.08711   0.22683      0      0      0   0.11665   0.44797      0      0      0         .         .       0     4.00
1960    17   442    9491   0.04774   0.04662    509    74    472   0.11323   0.15735     37      7     35   0.10905   0.21363      2      1      2   0.10700   0.28618      0      0      0   0.18334   0.53249       0     4.11
1960    18   556    9048   0.06343   0.06148    952   145    841   0.13885   0.17280    111     22    102   0.13241   0.21282     10      2      9   0.12310   0.25685      1      0      1   0.17976   0.45764       0     4.13
1960    19   625    8492   0.07646   0.07364   1508   225   1252   0.15522   0.18002    257     44    225   0.13832   0.19405     31      7     28   0.13987   0.23180      3      1      3   0.16566   0.34487       0     4.14
1960    20   622    7866   0.08231   0.07905   2134   301   1652   0.16600   0.18213    482     74    407   0.14157   0.18108     75     15     65   0.15272   0.22175     10      3     10   0.17387   0.30552       1     4.15
1960    21   584    7245   0.08404   0.08065   2755   371   1973   0.17849   0.18813    783    109    634   0.14208   0.17148    149     25    125   0.15235   0.20331     24      6     24   0.16953   0.25866       4     4.18
1960    22   539    6660   0.08432   0.08091   3340   408   2186   0.18108   0.18651   1154    137    896   0.13290   0.15295    257     34    208   0.13294   0.16574     49     10     49   0.14951   0.20164      11     4.22
1960    23   500    6121   0.08522   0.08174   3879   422   2317   0.17907   0.18211   1562    160   1167   0.12316   0.13699    395     44    311   0.11914   0.14138     84     15     84   0.13716   0.17306      21     4.25
1960    24   472    5621   0.08772   0.08403   4379   426   2395   0.17610   0.17781   1984    177   1429   0.11384   0.12376    554     52    427   0.10558   0.12108    128     20    128   0.12818   0.15408      35     4.27
1960    25   460    5149   0.09344   0.08927   4851   427   2442   0.17360   0.17477   2409    193   1678   0.10744   0.11493    731     60    552   0.09652   0.10817    179     25    179   0.12030   0.14030      55     4.31
1960    26   440    4689   0.09839   0.09378   5311   422   2475   0.16982   0.17044   2836    200   1912   0.09898   0.10472    924     68    685   0.08993   0.09864    239     31    239   0.11191   0.12771      80     4.33
1960    27   416    4249   0.10301   0.09796   5751   416   2493   0.16708   0.16707   3258    210   2134   0.09386   0.09840   1124     74    818   0.08300   0.08992    307     36    307   0.10535   0.11797     111     4.36
1960    28   410    3833   0.11287   0.10684   6167   430   2492   0.17327   0.17256   3674    225   2340   0.09191   0.09594   1334     83    954   0.08093   0.08694    380     45    380   0.10644   0.11805     147     4.39
1960    29   342    3424   0.10530   0.10003   6576   386   2472   0.15773   0.15633   4105    211   2546   0.08030   0.08306   1559     82   1096   0.07035   0.07452    463     48    463   0.09507   0.10345     192     4.41
1960    30   300    3081   0.10251   0.09751   6919   363   2428   0.15126   0.14933   4491    207   2721   0.07392   0.07603   1770     82   1225   0.06391   0.06716    545     51    545   0.08744   0.09404     240     4.44
1960    31   252    2781   0.09484   0.09055   7219   334   2366   0.14345   0.14097   4854    197   2876   0.06707   0.06866   1977     81   1350   0.05782   0.06031    627     54    627   0.08091   0.08617     291     4.46
1960    32   205    2529   0.08463   0.08120   7471   290   2284   0.12940   0.12700   5187    179   3012   0.05828   0.05936   2175     76   1466   0.04984   0.05159    709     53    709   0.07148   0.07530     345     4.49
1960    33   170    2323   0.07604   0.07326   7677   251   2199   0.11614   0.11401   5477    162   3124   0.05121   0.05193   2353     70   1569   0.04350   0.04478    784     53    784   0.06418   0.06705     398     4.51
1960    34   140    2153   0.06716   0.06498   7847   207   2119   0.09944   0.09785   5728    142   3212   0.04388   0.04432   2516     63   1661   0.03687   0.03775    854     48    854   0.05464   0.05664     451     4.53
1960    35   117    2013   0.05992   0.05818   7987   172   2051   0.08503   0.08389   5935    122   3277   0.03689   0.03717   2658     56   1741   0.03173   0.03233    917     45    917   0.04803   0.04950     499     4.54
1960    36    98    1896   0.05279   0.05143   8104   142   1996   0.07176   0.07097   6107    103   3327   0.03091   0.03108   2780     50   1806   0.02709   0.02750    973     43    973   0.04333   0.04444     545     4.56
1960    37    77    1799   0.04364   0.04271   8201   112   1952   0.05777   0.05725   6249     83   3366   0.02459   0.02470   2883     42   1860   0.02229   0.02254   1023     39   1023   0.03747   0.03823     588     4.57
1960    38    60    1722   0.03562   0.03500   8278    89   1917   0.04657   0.04623   6361     66   3394   0.01925   0.01931   2966     35   1901   0.01800   0.01815   1065     35   1065   0.03202   0.03254     627     4.59
1960    39    46    1662   0.02811   0.02772   8338    66   1889   0.03512   0.03494   6449     49   3417   0.01435   0.01438   3032     27   1932   0.01396   0.01404   1100     30   1100   0.02694   0.02727     662     4.60
1960    40    34    1616   0.02151   0.02128   8384    47   1869   0.02513   0.02505   6515     36   3434   0.01035   0.01036   3081     20   1954   0.01030   0.01034   1127     24   1127   0.02125   0.02144     692     4.61
1960    41    23    1581   0.01481   0.01470   8419    31   1857   0.01665   0.01661   6562     23   3446   0.00674   0.00675   3117     14   1970   0.00721   0.00722   1147     18   1147   0.01602   0.01612     716     4.62
1960    42    15    1558   0.00983   0.00979   8442    20   1849   0.01063   0.01062   6593     15   3453   0.00426   0.00426   3140      9   1979   0.00455   0.00456   1161     13   1161   0.01133   0.01137     734     4.63
1960    43     9    1543   0.00605   0.00604   8457    11   1845   0.00611   0.00611   6613      9   3458   0.00251   0.00251   3155      5   1985   0.00276   0.00276   1170      9   1170   0.00776   0.00778     747     4.64
1960    44     6    1533   0.00364   0.00364   8467     6   1843   0.00338   0.00338   6624      5   3461   0.00141   0.00141   3163      3   1988   0.00155   0.00155   1176      6   1176   0.00468   0.00469     757     4.64
1960    45     3    1528   0.00199   0.00198   8472     3   1842   0.00185   0.00185   6630      2   3462   0.00071   0.00071   3168      2   1989   0.00079   0.00079   1179      3   1179   0.00268   0.00269     762     4.65
1960    46     2    1525   0.00119   0.00119   8475     2   1842   0.00091   0.00091   6634      1   3463   0.00036   0.00036   3171      1   1990   0.00040   0.00040   1180      2   1180   0.00138   0.00138     765     4.65
1960    47     1    1523   0.00078   0.00077   8477     1   1842   0.00053   0.00053   6635      1   3463   0.00020   0.00020   3172      0   1991   0.00021   0.00021   1181      1   1181   0.00068   0.00068     767     4.65
1960    48     1    1522   0.00046   0.00046   8478     1   1842   0.00034   0.00034   6636      0   3464   0.00011   0.00011   3173      0   1991   0.00013   0.00013   1182      0   1182   0.00036   0.00036     768     4.65
1960    49     0    1521   0.00029   0.00029   8479     0   1842   0.00024   0.00024   6637      0   3464   0.00006   0.00006   3173      0   1991   0.00006   0.00006   1182      0   1182   0.00020   0.00020     768     4.65
1960    50     0    1521   0.00024   0.00024   8479     0   1842   0.00016   0.00016   6637      0   3464   0.00006   0.00006   3173      0   1991   0.00006   0.00006   1182      0   1182   0.00021   0.00021     768     4.65
1960    51     0    1520   0.00014   0.00014   8480     0   1842   0.00011   0.00011   6638      0   3464   0.00004   0.00004   3173      0   1991   0.00005   0.00005   1182      0   1182   0.00012   0.00012     769     4.65
1960    52     0    1520   0.00008   0.00008   8480     0   1842   0.00005   0.00005   6638      0   3464   0.00002   0.00002   3174      0   1991   0.00002   0.00002   1182      0   1182   0.00005   0.00005     769     4.65
1960    53     0    1520   0.00003   0.00003   8480     0   1842   0.00002   0.00002   6638      0   3464   0.00001   0.00001   3174      0   1991   0.00001   0.00001   1182      0   1182   0.00001   0.00001     769     4.65
1960    54     0    1520   0.00001   0.00001   8480     0   1842   0.00001   0.00001   6638      0   3464   0.00000   0.00000   3174      0   1991   0.00000   0.00000   1182      0   1182   0.00000   0.00000     769     4.65
1960    55+    0    1520   0.00000   0.00000   8480     0   1842   0.00000   0.00000   6638      0   3464   0.00000   0.00000   3174      0   1991   0.00000   0.00000   1182      0   1182   0.00000   0.00000     769     4.65
1961    12-    2   10000   0.00017   0.00017      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1961    13    10    9998   0.00099   0.00099      2     0      2   0.02727   0.10447      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1961    14    46    9988   0.00461   0.00460     12     1     11   0.03517   0.10397      0      0      0   0.05446   0.22877      0      0      0         .         .      0      0      0         .         .       0        .
1961    15   141    9942   0.01431   0.01421     58     7     56   0.05970   0.13078      1      0      1   0.05563   0.20395      0      0      0   0.11161   0.45451      0      0      0         .         .       0        .
1961    16   289    9801   0.02995   0.02951    199    28    190   0.08624   0.14554      9      2      8   0.08448   0.21439      0      0      0   0.12593   0.48264      0      0      0         .         .       0     4.00
1961    17   433    9512   0.04655   0.04549    488    73    452   0.11484   0.16062     36      7     34   0.10661   0.20830      2      1      2   0.12520   0.33300      0      0      0   0.09619   0.29162       0     4.12
1961    18   562    9079   0.06387   0.06189    921   144    812   0.14151   0.17790    109     21    100   0.13035   0.21101      9      2      8   0.13627   0.28645      1      0      1   0.15432   0.38439       0     4.08
1961    19   621    8517   0.07569   0.07293   1483   221   1229   0.15423   0.17936    253     42    223   0.13608   0.19038     30      6     27   0.14004   0.23355      3      1      3   0.14722   0.29123       0     4.12
1961    20   606    7896   0.07981   0.07674   2104   297   1630   0.16643   0.18220    474     73    401   0.14168   0.18129     73     14     63   0.15317   0.22410     10      3     10   0.16649   0.28994       1     4.14
1961    21   566    7290   0.08075   0.07762   2710   361   1939   0.17693   0.18627    771    108    625   0.14301   0.17201    145     25    122   0.15256   0.20436     24      6     24   0.17282   0.26348       4     4.17
1961    22   525    6724   0.08124   0.07807   3276   395   2144   0.17869   0.18412   1132    134    879   0.13314   0.15286    253     34    204   0.13456   0.16751     49     10     49   0.14748   0.19944      10     4.21
1961    23   498    6199   0.08376   0.08040   3801   420   2274   0.18171   0.18483   1527    160   1139   0.12633   0.14075    387     44    305   0.12149   0.14469     83     15     83   0.13883   0.17575      20     4.24
1961    24   471    5701   0.08621   0.08265   4299   418   2352   0.17588   0.17786   1947    177   1399   0.11638   0.12642    548     52    421   0.10780   0.12379    127     20    127   0.12891   0.15537      35     4.27
1961    25   461    5230   0.09214   0.08808   4770   418   2405   0.17223   0.17376   2365    191   1641   0.10874   0.11626    725     60    546   0.09804   0.10980    179     25    179   0.11892   0.13882      54     4.30
1961    26   451    4769   0.09916   0.09448   5231   422   2448   0.17128   0.17229   2783    202   1868   0.10227   0.10828    915     68    677   0.09186   0.10095    239     31    239   0.11462   0.13100      79     4.33
1961    27   431    4318   0.10493   0.09970   5682   420   2477   0.16922   0.16959   3205    213   2087   0.09709   0.10191   1118     76    810   0.08592   0.09319    307     38    307   0.11008   0.12361     110     4.36
1961    28   421    3888   0.11448   0.10828   6112   435   2487   0.17524   0.17476   3625    228   2295   0.09518   0.09946   1330     85    948   0.08342   0.08972    383     47    383   0.11067   0.12296     148     4.39
1961    29   346    3467   0.10508   0.09984   6533   387   2473   0.15780   0.15649   4060    210   2501   0.08100   0.08387   1559     81   1091   0.06987   0.07401    468     48    468   0.09513   0.10334     196     4.42
1961    30   301    3121   0.10135   0.09646   6879   360   2433   0.14990   0.14807   4447    202   2678   0.07312   0.07528   1768     79   1220   0.06199   0.06509    549     51    549   0.08590   0.09212     244     4.44
1961    31   256    2820   0.09501   0.09070   7180   336   2373   0.14390   0.14148   4807    193   2837   0.06638   0.06805   1970     79   1342   0.05657   0.05897    628     53    628   0.07906   0.08405     294     4.47
1961    32   210    2564   0.08531   0.08182   7436   294   2293   0.13069   0.12828   5143    177   2980   0.05834   0.05948   2163     73   1456   0.04874   0.05048    707     51    707   0.06855   0.07211     347     4.49
1961    33   176    2354   0.07744   0.07455   7646   255   2209   0.11737   0.11527   5437    163   3097   0.05195   0.05272   2340     68   1560   0.04240   0.04370    781     50    781   0.06174   0.06444     398     4.51
1961    34   144    2179   0.06819   0.06594   7821   214   2130   0.10231   0.10062   5691    145   3188   0.04484   0.04533   2504     62   1655   0.03685   0.03777    849     47    849   0.05392   0.05590     448     4.53
1961    35   120    2035   0.06054   0.05876   7965   177   2059   0.08701   0.08580   5906    124   3258   0.03780   0.03811   2648     57   1737   0.03203   0.03265    911     45    911   0.04747   0.04894     496     4.54
1961    36   100    1915   0.05338   0.05199   8085   146   2002   0.07388   0.07302   6082    106   3310   0.03187   0.03207   2772     50   1804   0.02743   0.02785    968     43    968   0.04316   0.04428     540     4.56
1961    37    79    1816   0.04419   0.04323   8184   116   1955   0.05965   0.05908   6229     86   3350   0.02548   0.02559   2878     43   1860   0.02266   0.02293   1018     39   1018   0.03799   0.03878     583     4.57
1961    38    63    1737   0.03670   0.03604   8263    91   1918   0.04774   0.04739   6344     68   3380   0.02018   0.02025   2964     35   1903   0.01847   0.01863   1061     35   1061   0.03273   0.03328     623     4.59
1961    39    49    1675   0.02955   0.02912   8325    69   1890   0.03653   0.03633   6435     51   3403   0.01508   0.01512   3033     28   1936   0.01423   0.01431   1096     31   1096   0.02752   0.02786     658     4.60
1961    40    36    1626   0.02212   0.02187   8374    49   1870   0.02620   0.02611   6504     36   3420   0.01059   0.01061   3084     20   1960   0.01036   0.01040   1124     25   1124   0.02165   0.02185     689     4.61
1961    41    25    1590   0.01593   0.01581   8410    33   1857   0.01771   0.01768   6553     24   3432   0.00695   0.00696   3120     14   1976   0.00732   0.00734   1144     19   1144   0.01621   0.01632     713     4.62
1961    42    16    1565   0.01052   0.01046   8435    21   1849   0.01123   0.01121   6585     15   3441   0.00448   0.00448   3144      9   1985   0.00475   0.00475   1159     13   1159   0.01151   0.01156     732     4.63
1961    43    10    1549   0.00639   0.00637   8451    12   1845   0.00635   0.00635   6606      9   3447   0.00268   0.00269   3160      6   1991   0.00290   0.00290   1168      9   1168   0.00771   0.00773     745     4.64
1961    44     6    1539   0.00380   0.00379   8461     7   1843   0.00358   0.00358   6618      5   3449   0.00146   0.00146   3169      3   1995   0.00167   0.00167   1174      5   1174   0.00466   0.00466     754     4.64
1961    45     3    1533   0.00220   0.00220   8467     4   1842   0.00192   0.00192   6624      3   3451   0.00077   0.00077   3174      2   1996   0.00086   0.00086   1177      3   1177   0.00269   0.00269     760     4.65
1961    46     2    1530   0.00131   0.00131   8470     2   1842   0.00100   0.00100   6628      1   3452   0.00038   0.00038   3177      1   1997   0.00041   0.00041   1179      2   1179   0.00140   0.00140     763     4.65
1961    47     1    1528   0.00082   0.00082   8472     1   1842   0.00058   0.00058   6630      1   3452   0.00021   0.00021   3178      0   1998   0.00019   0.00019   1180      1   1180   0.00068   0.00068     765     4.65
1961    48     1    1527   0.00046   0.00046   8473     1   1843   0.00032   0.00032   6631      0   3452   0.00012   0.00012   3179      0   1998   0.00012   0.00012   1180      0   1180   0.00034   0.00034     765     4.65
1961    49     0    1526   0.00031   0.00031   8474     0   1843   0.00022   0.00022   6632      0   3453   0.00007   0.00007   3179      0   1998   0.00005   0.00005   1181      0   1181   0.00021   0.00021     766     4.65
1961    50     0    1525   0.00024   0.00024   8475     0   1843   0.00018   0.00018   6632      0   3453   0.00006   0.00006   3179      0   1998   0.00007   0.00007   1181      0   1181   0.00021   0.00021     766     4.65
1961    51     0    1525   0.00016   0.00016   8475     0   1843   0.00011   0.00011   6632      0   3453   0.00003   0.00003   3179      0   1999   0.00005   0.00005   1181      0   1181   0.00013   0.00013     766     4.65
1961    52     0    1525   0.00009   0.00009   8475     0   1843   0.00005   0.00005   6632      0   3453   0.00002   0.00002   3180      0   1999   0.00002   0.00002   1181      0   1181   0.00005   0.00005     766     4.65
1961    53     0    1525   0.00003   0.00003   8475     0   1843   0.00002   0.00002   6633      0   3453   0.00001   0.00001   3180      0   1999   0.00001   0.00001   1181      0   1181   0.00001   0.00001     767     4.65
1961    54     0    1525   0.00001   0.00001   8475     0   1843   0.00001   0.00001   6633      0   3453   0.00000   0.00000   3180      0   1999   0.00000   0.00000   1181      0   1181   0.00000   0.00000     767     4.65
1961    55+    .    1525         .         .   8475     .   1843         .         .   6633      .   3453         .         .   3180      .   1999         .         .   1181      .   1181         .         .     767     4.65
1962    12-    1   10000   0.00015   0.00015      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1962    13     9    9999   0.00094   0.00094      1     0      1   0.02501   0.10483      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1962    14    44    9989   0.00445   0.00444     11     1     11   0.03936   0.11849      0      0      0   0.04911   0.24791      0      0      0         .         .      0      0      0         .         .       0        .
1962    15   136    9945   0.01374   0.01365     55     7     54   0.05966   0.13106      1      0      1   0.06007   0.20686      0      0      0   0.14268   0.63860      0      0      0         .         .       0        .
1962    16   281    9809   0.02905   0.02864    191    27    182   0.08564   0.14534      8      2      8   0.08687   0.21881      0      0      0   0.11467   0.43079      0      0      0         .         .       0     4.00
1962    17   435    9528   0.04675   0.04568    472    72    437   0.11694   0.16553     35      7     33   0.11199   0.22267      2      1      2   0.11139   0.30333      0      0      0   0.13701   0.40182       0     4.16
1962    18   556    9093   0.06311   0.06118    907   143    800   0.14259   0.17939    107     21     98   0.13345   0.21680      9      2      9   0.13763   0.28614      1      0      1   0.15817   0.42170       0     4.11
1962    19   606    8537   0.07362   0.07101   1463   216   1213   0.15360   0.17830    251     43    220   0.13916   0.19400     31      6     27   0.14071   0.23385      3      1      3   0.15652   0.31188       0     4.12
1962    20   589    7930   0.07714   0.07427   2070   290   1603   0.16547   0.18091    467     73    394   0.14530   0.18534     73     14     64   0.14700   0.21534     10      3     10   0.17445   0.29858       1     4.15
1962    21   552    7341   0.07808   0.07514   2659   348   1902   0.17353   0.18283    757    106    611   0.14532   0.17405    146     25    123   0.15353   0.20420     23      6     23   0.17868   0.27470       4     4.18
1962    22   526    6790   0.08054   0.07742   3210   392   2106   0.18067   0.18639   1105    135    852   0.13798   0.15881    253     35    204   0.13814   0.17204     48     10     48   0.15544   0.21176      11     4.22
1962    23   501    6264   0.08325   0.07993   3736   416   2239   0.18219   0.18565   1497    161   1109   0.13046   0.14542    388     45    304   0.12392   0.14761     84     15     84   0.14244   0.18071      21     4.25
1962    24   471    5763   0.08524   0.08175   4237   410   2324   0.17429   0.17657   1913    176   1364   0.11863   0.12883    549     53    421   0.11014   0.12619    128     20    128   0.12941   0.15614      36     4.28
1962    25   470    5292   0.09297   0.08884   4708   419   2385   0.17389   0.17575   2323    193   1598   0.11284   0.12082    725     62    543   0.10174   0.11403    182     26    182   0.12317   0.14418      56     4.31
1962    26   465    4822   0.10121   0.09634   5178   426   2436   0.17352   0.17489   2742    208   1824   0.10772   0.11415    918     72    674   0.09639   0.10615    244     34    244   0.12124   0.13906      82     4.34
1962    27   446    4357   0.10795   0.10242   5643   426   2474   0.17128   0.17199   3168    217   2042   0.10104   0.10621   1126     79    811   0.08994   0.09758    315     41    315   0.11545   0.12995     116     4.37
1962    28   426    3911   0.11505   0.10880   6089   432   2495   0.17324   0.17303   3594    227   2251   0.09637   0.10076   1343     86    949   0.08405   0.09030    394     49    394   0.11108   0.12314     157     4.40
1962    29   346    3486   0.10456   0.09936   6514   383   2489   0.15523   0.15407   4025    204   2456   0.08034   0.08327   1570     80   1090   0.06917   0.07313    480     48    480   0.09279   0.10049     206     4.43
1962    30   305    3139   0.10212   0.09716   6861   363   2452   0.14978   0.14801   4409    197   2635   0.07251   0.07479   1774     77   1215   0.06067   0.06365    560     50    560   0.08386   0.08965     254     4.45
1962    31   263    2834   0.09741   0.09289   7166   339   2394   0.14383   0.14156   4772    192   2800   0.06696   0.06871   1971     76   1334   0.05459   0.05697    637     52    637   0.07700   0.08160     304     4.48
1962    32   217    2571   0.08801   0.08430   7429   300   2318   0.13168   0.12932   5111    178   2947   0.05916   0.06038   2164     72   1451   0.04774   0.04949    713     50    713   0.06654   0.06989     356     4.50
1962    33   181    2354   0.07999   0.07691   7646   261   2235   0.11890   0.11677   5410    165   3069   0.05280   0.05363   2342     69   1557   0.04270   0.04401    785     50    785   0.06070   0.06335     406     4.52
1962    34   149    2173   0.07108   0.06864   7827   220   2155   0.10399   0.10227   5671    147   3165   0.04585   0.04638   2506     63   1653   0.03715   0.03810    853     48    853   0.05392   0.05591     456     4.53
1962    35   123    2024   0.06280   0.06089   7976   182   2084   0.08878   0.08752   5892    128   3239   0.03915   0.03948   2653     57   1737   0.03235   0.03301    916     45    916   0.04811   0.04962     503     4.55
1962    36   103    1901   0.05575   0.05424   8099   152   2025   0.07610   0.07518   6074    110   3293   0.03309   0.03330   2781     52   1807   0.02814   0.02859    974     43    974   0.04299   0.04413     549     4.56
1962    37    82    1798   0.04651   0.04546   8202   122   1976   0.06232   0.06168   6227     89   3336   0.02661   0.02674   2891     44   1865   0.02336   0.02364   1025     41   1025   0.03886   0.03969     592     4.58
1962    38    66    1716   0.03918   0.03843   8284    95   1936   0.04929   0.04892   6348     71   3369   0.02112   0.02119   2980     37   1910   0.01916   0.01934   1069     36   1069   0.03339   0.03396     632     4.59
1962    39    51    1650   0.03115   0.03067   8350    72   1907   0.03796   0.03775   6443     53   3392   0.01549   0.01553   3051     28   1945   0.01453   0.01462   1106     31   1106   0.02769   0.02805     669     4.60
1962    40    38    1599   0.02419   0.02390   8401    51   1885   0.02738   0.02729   6515     38   3411   0.01106   0.01108   3104     21   1969   0.01070   0.01075   1135     25   1135   0.02165   0.02186     700     4.62
1962    41    27    1561   0.01728   0.01713   8439    34   1872   0.01844   0.01840   6567     25   3425   0.00732   0.00733   3142     15   1986   0.00756   0.00758   1156     19   1156   0.01623   0.01633     725     4.63
1962    42    17    1534   0.01106   0.01100   8466    21   1865   0.01149   0.01148   6601     16   3434   0.00464   0.00464   3167     10   1996   0.00494   0.00495   1171     14   1171   0.01200   0.01205     743     4.63
1962    43    10    1518   0.00674   0.00672   8482    13   1860   0.00674   0.00673   6622     10   3440   0.00285   0.00285   3183      6   2002   0.00298   0.00298   1181      9   1181   0.00774   0.00776     758     4.64
1962    44     6    1507   0.00396   0.00396   8493     7   1858   0.00380   0.00380   6635      5   3442   0.00154   0.00154   3193      3   2006   0.00169   0.00169   1187      6   1187   0.00469   0.00469     767     4.65
1962    45     3    1501   0.00233   0.00232   8499     4   1857   0.00192   0.00192   6642      3   3444   0.00085   0.00085   3198      2   2008   0.00092   0.00092   1190      3   1190   0.00261   0.00261     772     4.65
1962    46     2    1498   0.00141   0.00141   8502     2   1857   0.00109   0.00109   6646      1   3445   0.00040   0.00040   3201      1   2009   0.00045   0.00045   1192      2   1192   0.00140   0.00140     775     4.65
1962    47     1    1496   0.00085   0.00085   8504     1   1857   0.00065   0.00065   6648      1   3445   0.00020   0.00020   3202      0   2009   0.00019   0.00019   1193      1   1193   0.00069   0.00069     777     4.65
1962    48     1    1495   0.00054   0.00054   8505     1   1857   0.00037   0.00037   6649      0   3446   0.00012   0.00012   3203      0   2009   0.00012   0.00012   1193      0   1193   0.00035   0.00035     778     4.65
1962    49     1    1494   0.00035   0.00035   8506     0   1857   0.00021   0.00021   6649      0   3446   0.00007   0.00007   3203      0   2010   0.00006   0.00006   1194      0   1194   0.00017   0.00017     778     4.65
1962    50     0    1493   0.00028   0.00028   8507     0   1857   0.00018   0.00018   6650      0   3446   0.00006   0.00006   3203      0   2010   0.00008   0.00008   1194      0   1194   0.00022   0.00022     779     4.65
1962    51     0    1493   0.00020   0.00020   8507     0   1857   0.00012   0.00012   6650      0   3447   0.00004   0.00004   3204      0   2010   0.00005   0.00005   1194      0   1194   0.00014   0.00014     779     4.65
1962    52     0    1492   0.00009   0.00009   8508     0   1857   0.00006   0.00006   6650      0   3447   0.00002   0.00002   3204      0   2010   0.00002   0.00002   1194      0   1194   0.00005   0.00005     779     4.65
1962    53     0    1492   0.00004   0.00004   8508     0   1857   0.00002   0.00002   6651      0   3447   0.00001   0.00001   3204      0   2010   0.00001   0.00001   1194      0   1194   0.00001   0.00001     779     4.65
1962    54     .    1492         .         .   8508     .   1857         .         .   6651      .   3447         .         .   3204      .   2010         .         .   1194      .   1194         .         .     779     4.65
1962    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1963    12-    2   10000   0.00016   0.00016      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1963    13     9    9998   0.00093   0.00093      2     0      2   0.02368   0.09305      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1963    14    43    9989   0.00431   0.00430     11     1     11   0.04167   0.12293      0      0      0   0.04785   0.25846      0      0      0         .         .      0      0      0         .         .       0        .
1963    15   132    9946   0.01340   0.01331     54     7     52   0.06189   0.13593      1      0      1   0.07216   0.24406      0      0      0   0.14279   0.75017      0      0      0         .         .       0        .
1963    16   281    9814   0.02902   0.02861    186    27    178   0.08844   0.15163      9      2      8   0.09109   0.23037      0      0      0   0.08425   0.29500      0      0      0   0.32907   0.94423       0     4.00
1963    17   429    9533   0.04600   0.04497    467    72    431   0.11813   0.16695     36      8     33   0.11534   0.22722      2      1      2   0.09712   0.25622      0      0      0   0.15478   0.47312       0     4.20
1963    18   548    9104   0.06205   0.06018    896   143    788   0.14444   0.18154    108     22     98   0.13657   0.22143     10      2      9   0.12985   0.26622      1      0      1   0.17426   0.48568       0     4.13
1963    19   593    8556   0.07174   0.06925   1444   211   1193   0.15271   0.17711    251     43    219   0.14264   0.19732     31      7     28   0.14292   0.23513      3      1      3   0.17799   0.36841       0     4.13
1963    20   576    7964   0.07508   0.07236   2036   282   1574   0.16356   0.17887    462     73    387   0.14802   0.18793     75     15     65   0.15485   0.22426     10      3     10   0.18109   0.31589       2     4.16
1963    21   552    7388   0.07766   0.07476   2612   347   1869   0.17573   0.18541    743    108    596   0.15090   0.18110    147     27    123   0.16305   0.21683     24      7     24   0.17939   0.27777       5     4.19
1963    22   527    6835   0.08023   0.07713   3165   389   2075   0.18144   0.18748   1090    137    835   0.14297   0.16452    255     36    204   0.14151   0.17655     51     11     51   0.15849   0.21452      11     4.22
1963    23   501    6308   0.08268   0.07940   3692   410   2213   0.18141   0.18515   1479    162   1086   0.13393   0.14920    393     46    306   0.12719   0.15130     87     16     87   0.14673   0.18567      22     4.26
1963    24   479    5807   0.08597   0.08242   4193   411   2304   0.17583   0.17841   1889    178   1334   0.12288   0.13361    555     55    421   0.11489   0.13162    133     22    133   0.13519   0.16331      39     4.29
1963    25   484    5329   0.09513   0.09081   4671   425   2372   0.17712   0.17931   2300    199   1567   0.11856   0.12712    733     66    544   0.10778   0.12098    189     29    189   0.13237   0.15545      60     4.32
1963    26   480    4845   0.10426   0.09909   5155   433   2430   0.17641   0.17812   2725    214   1793   0.11229   0.11916    932     75    678   0.10084   0.11113    255     37    255   0.12596   0.14458      90     4.35
1963    27   449    4365   0.10846   0.10288   5635   423   2477   0.17006   0.17094   3158    215   2012   0.10154   0.10680   1146     80    816   0.09027   0.09775    330     43    330   0.11755   0.13176     126     4.38
1963    28   423    3916   0.11417   0.10800   6084   427   2503   0.17058   0.17045   3581    221   2221   0.09490   0.09930   1361     84    951   0.08248   0.08839    410     49    410   0.10940   0.12063     170     4.41
1963    29   353    3493   0.10635   0.10098   6507   386   2499   0.15533   0.15431   4008    200   2427   0.07934   0.08237   1581     78   1087   0.06806   0.07187    494     48    494   0.09046   0.09762     219     4.44
