Sweden, Cohort fertility tables, birth orders 1 to 5+
Last modified: 11/01/2018
Cohort   x   b1x     l0x       m1x       q1x   Sb1x   b2x    l1x       m2x       q2x   Sb2x    b3x    l2x       m3x       q3x   Sb3x    b4x    l3x       m4x       q4x   Sb4x   b5px    l4x      m5px      q5px   Sb5px     chix
1970    30   504    4224   0.12682   0.11926   5776   475   2195   0.21478   0.21621   3580    170   2758   0.05853   0.06176    823     45    666   0.06155   0.06735    157     17    157   0.09682   0.11063      42     4.27
1970    31   484    3720   0.13923   0.13017   6280   486   2224   0.21872   0.21862   4055    186   3062   0.05799   0.06083    993     46    791   0.05327   0.05800    202     19    202   0.08580   0.09555      59     4.29
1970    32   427    3236   0.14124   0.13192   6764   484   2222   0.22038   0.21757   4541    201   3362   0.05743   0.05984   1179     49    932   0.04831   0.05227    248     24    248   0.08849   0.09718      79     4.32
1970    33   365    2809   0.13906   0.13002   7191   469   2166   0.22187   0.21656   5025    198   3644   0.05233   0.05428   1381     53   1084   0.04610   0.04917    297     23    297   0.07208   0.07856     103     4.35
1970    34   277    2444   0.12021   0.11340   7556   434   2062   0.21903   0.21068   5494    207   3915   0.05144   0.05294   1578     58   1229   0.04425   0.04694    350     27    350   0.07150   0.07739     126     4.36
1970    35   233    2167   0.11366   0.10755   7833   373   1905   0.20301   0.19557   5928    185   4143   0.04369   0.04468   1786     51   1378   0.03536   0.03708    408     30    408   0.06917   0.07351     153     4.38
1970    36   199    1934   0.10830   0.10274   8066   290   1765   0.16890   0.16451   6301    187   4330   0.04258   0.04310   1971     56   1512   0.03573   0.03727    459     31    459   0.06280   0.06666     183     4.40
1970    37   149    1735   0.08982   0.08596   8265   231   1674   0.14146   0.13801   6591    152   4434   0.03408   0.03438   2157     51   1642   0.03037   0.03131    515     29    515   0.05438   0.05709     214     4.42
1970    38   113    1586   0.07392   0.07129   8414   182   1592   0.11692   0.11438   6822    129   4512   0.02847   0.02863   2310     45   1743   0.02522   0.02583    566     28    566   0.04792   0.04982     243     4.43
1970    39    92    1473   0.06469   0.06267   8527   136   1523   0.09052   0.08922   7004     97   4565   0.02126   0.02135   2439     37   1828   0.01970   0.02002    611     26    611   0.04063   0.04184     271     4.44
1970    40    64    1381   0.04769   0.04658   8619    91   1479   0.06212   0.06156   7140     70   4604   0.01516   0.01519   2537     31   1888   0.01605   0.01621    648     23    648   0.03498   0.03581     297     4.46
1970    41    45    1316   0.03460   0.03401   8684    55   1452   0.03825   0.03811   7231     43   4625   0.00925   0.00926   2607     22   1928   0.01117   0.01124    679     18    679   0.02676   0.02719     320     4.47
1970    42    24    1272   0.01929   0.01910   8728    38   1442   0.02617   0.02605   7287     29   4637   0.00620   0.00620   2649     16   1949   0.00801   0.00804    700     17    700   0.02392   0.02419     339     4.48
1970    43    18    1247   0.01425   0.01415   8753    21   1429   0.01504   0.01502   7324     15   4646   0.00332   0.00332   2678      9   1962   0.00469   0.00470    716     11    716   0.01478   0.01487     356     4.50
1970    44     8    1230   0.00646   0.00644   8770    11   1425   0.00779   0.00778   7346      8   4652   0.00163   0.00163   2694      4   1968   0.00225   0.00225    725      6    725   0.00870   0.00873     366     4.50
1970    45     5    1222   0.00427   0.00426   8778     6   1422   0.00399   0.00399   7357      4   4656   0.00078   0.00078   2701      2   1971   0.00120   0.00120    730      4    730   0.00604   0.00605     373     4.51
1970    46     .    1217         .         .   8783     .   1421         .         .   7362      .   4658         .         .   2705      .   1973         .         .    732      .    732         .         .     377     4.51
1970    47     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    48     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    49     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    50     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    54     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1970    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1971    13     0   10000   0.00002   0.00002      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1971    14     1   10000   0.00011   0.00011      0     0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1971    15     5    9999   0.00052   0.00052      1     0      1   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1971    16    22    9994   0.00225   0.00225      6     1      6   0.03090   0.08314      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1971    17    69    9971   0.00699   0.00697     29     2     28   0.03757   0.08201      1      0      1   0.11101   0.33242      0      0      0         .         .      0      0      0         .         .       0        .
1971    18   166    9902   0.01688   0.01674     98    11     96   0.06477   0.11718      3      1      3   0.08964   0.26448      0      0      0   0.00000   0.00000      0      0      0         .         .       0        .
1971    19   318    9736   0.03320   0.03266    264    40    250   0.10362   0.16114     14      1     13   0.03220   0.08018      1      0      1   0.28346   0.39560      0      0      0         .         .       0        .
1971    20   410    9418   0.04450   0.04353    582    97    528   0.14146   0.18343     54      6     52   0.06268   0.11690      2      1      2   0.20744   0.54927      0      0      0   0.44341   0.99478       0     4.00
1971    21   452    9008   0.05144   0.05015    992   172    841   0.17507   0.20422    151     15    143   0.06587   0.10204      8      2      7   0.13092   0.25393      1      1      1   0.24875   0.42491       0     4.29
1971    22   474    8556   0.05702   0.05544   1444   252   1121   0.20428   0.22456    323     35    300   0.08642   0.11757     23      3     20   0.08655   0.15726      3      1      3   0.11440   0.17418       1     4.29
1971    23   488    8082   0.06224   0.06036   1918   292   1344   0.20268   0.21744    575     51    517   0.08025   0.09897     58      6     52   0.08247   0.11822      6      1      6   0.14931   0.22484       1     4.23
1971    24   494    7594   0.06730   0.06511   2406   317   1539   0.19486   0.20608    867     71    758   0.08054   0.09363    109     10     97   0.07447   0.09808     12      2     12   0.09010   0.12520       3     4.23
1971    25   513    7099   0.07496   0.07225   2901   355   1717   0.19768   0.20678   1184     76   1004   0.06643   0.07566    180     16    158   0.08442   0.10043     22      3     22   0.11409   0.15589       4     4.20
1971    26   507    6586   0.08005   0.07696   3414   394   1875   0.20425   0.21038   1539     91   1283   0.06340   0.07090    256     16    218   0.06333   0.07417     38      4     38   0.08491   0.10320       8     4.20
1971    27   508    6080   0.08718   0.08354   3920   432   1987   0.21351   0.21757   1933    111   1586   0.06358   0.07001    347     27    293   0.07980   0.09127     54      6     54   0.09267   0.11571      12     4.21
1971    28   545    5572   0.10279   0.09776   4428   453   2063   0.21468   0.21947   2366    138   1908   0.06680   0.07231    458     29    377   0.06673   0.07637     81     10     81   0.10235   0.12066      18     4.22
1971    29   560    5027   0.11796   0.11139   4973   455   2155   0.20615   0.21117   2818    145   2222   0.06121   0.06547    596     32    487   0.05896   0.06584    109     12    109   0.09845   0.11287      27     4.25
1971    30   552    4467   0.13184   0.12368   5533   497   2260   0.21710   0.21979   3273    160   2532   0.05924   0.06318    741     38    600   0.05742   0.06326    141     15    141   0.09300   0.10549      40     4.28
1971    31   525    3915   0.14378   0.13414   6085   542   2315   0.23496   0.23410   3770    180   2869   0.05905   0.06278    901     44    722   0.05589   0.06115    179     17    179   0.08669   0.09735      55     4.31
1971    32   449    3389   0.14173   0.13235   6611   552   2299   0.24551   0.24000   4312    202   3231   0.05937   0.06258   1082     49    858   0.05242   0.05710    224     22    224   0.08719   0.09675      72     4.32
1971    33   379    2941   0.13791   0.12901   7059   479   2195   0.22328   0.21821   4864    197   3580   0.05282   0.05491   1284     51   1011   0.04688   0.05026    273     22    273   0.07404   0.08094      94     4.34
1971    34   311    2561   0.12913   0.12130   7439   443   2096   0.21824   0.21136   5343    205   3863   0.05156   0.05315   1480     48   1157   0.03911   0.04176    323     26    323   0.07443   0.07999     116     4.36
1971    35   260    2251   0.12266   0.11557   7749   381   1964   0.20023   0.19406   5786    213   4100   0.05084   0.05189   1686     54   1314   0.03899   0.04134    372     24    372   0.05999   0.06438     142     4.38
1971    36   196    1991   0.10376   0.09864   8009   315   1843   0.17635   0.17069   6167    188   4268   0.04336   0.04401   1898     58   1472   0.03770   0.03937    426     30    426   0.06670   0.07123     166     4.39
1971    37   164    1794   0.09565   0.09128   8206   241   1724   0.14324   0.14002   6481    156   4395   0.03511   0.03545   2086     48   1602   0.02908   0.03006    484     27    484   0.05337   0.05602     196     4.41
1971    38   121    1630   0.07676   0.07392   8370   194   1647   0.12061   0.11791   6723    128   4481   0.02832   0.02853   2242     44   1710   0.02532   0.02594    532     27    532   0.04886   0.05090     223     4.42
1971    39    98    1510   0.06710   0.06492   8490   148   1573   0.09591   0.09437   6917     98   4547   0.02147   0.02159   2370     39   1793   0.02127   0.02162    576     24    576   0.04100   0.04238     250     4.43
1971    40    73    1412   0.05329   0.05191   8588   101   1523   0.06710   0.06648   7065     67   4597   0.01463   0.01468   2468     30   1853   0.01593   0.01609    615     18    615   0.02914   0.02985     275     4.45
1971    41    45    1339   0.03443   0.03385   8661    63   1495   0.04270   0.04244   7167     50   4631   0.01071   0.01073   2535     18   1890   0.00967   0.00975    645     19    645   0.02937   0.02979     293     4.45
1971    42    26    1293   0.02053   0.02032   8707    38   1477   0.02559   0.02549   7230     24   4645   0.00508   0.00509   2585     12   1922   0.00637   0.00639    663     11    663   0.01649   0.01664     312     4.47
1971    43    19    1267   0.01489   0.01478   8733    23   1465   0.01555   0.01553   7268     15   4659   0.00322   0.00322   2609      7   1933   0.00360   0.00360    676      7    676   0.00957   0.00962     323     4.48
1971    44    12    1248   0.00929   0.00925   8752    12   1461   0.00843   0.00843   7290      6   4667   0.00132   0.00132   2624      5   1941   0.00270   0.00270    683      6    683   0.00854   0.00857     330     4.48
1971    45     .    1237         .         .   8763     .   1460         .         .   7303      .   4673         .         .   2630      .   1942         .         .    688      .    688         .         .     336     4.49
1971    46     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    47     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    48     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    49     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    50     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    54     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1971    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1972    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1972    13     1   10000   0.00005   0.00005      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1972    14     2    9999   0.00020   0.00020      1     0      1   0.12493   0.33280      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1972    15     7    9997   0.00065   0.00065      3     0      2   0.00000   0.00000      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1972    16    26    9991   0.00257   0.00257      9     1      9   0.03385   0.08137      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1972    17    75    9965   0.00759   0.00756     35     4     34   0.05957   0.12229      1      0      1   0.12879   0.39768      0      0      0         .         .      0      0      0         .         .       0        .
1972    18   170    9890   0.01739   0.01724    110    13    105   0.07201   0.12593      5      1      5   0.13516   0.30549      0      0      0   0.00000   0.00000      0      0      0         .         .       0        .
1972    19   278    9719   0.02902   0.02861    281    38    262   0.09981   0.14545     18      2     16   0.06174   0.12924      2      0      2   0.13259   0.19833      0      0      0         .         .       0        .
1972    20   372    9441   0.04022   0.03943    559    89    502   0.13885   0.17796     56      8     52   0.08905   0.15782      4      1      4   0.09588   0.19785      0      0      0   0.00000   0.00000       0     4.00
1972    21   428    9069   0.04833   0.04719    931   148    785   0.15993   0.18845    146     18    134   0.08877   0.13207     12      1     11   0.07253   0.12540      1      0      1   0.00000   0.00000       0     4.00
1972    22   453    8641   0.05388   0.05247   1359   213   1065   0.17958   0.19985    294     29    264   0.08209   0.11065     30      4     27   0.10389   0.15141      2      0      2   0.00000   0.00000       0     4.00
1972    23   448    8188   0.05621   0.05467   1812   265   1306   0.18938   0.20265    507     43    448   0.07703   0.09610     59      4     52   0.05253   0.07217      7      1      7   0.06074   0.07815       0     4.00
1972    24   468    7740   0.06235   0.06047   2260   305   1489   0.19416   0.20480    771     57    669   0.07182   0.08513    102      9     92   0.07404   0.09359     10      1     10   0.09351   0.13212       1     4.05
1972    25   476    7272   0.06774   0.06552   2728   346   1652   0.20149   0.20945   1076     70    917   0.06630   0.07627    159     12    140   0.07187   0.08670     19      3     19   0.10928   0.14426       2     4.10
1972    26   499    6796   0.07620   0.07340   3204   379   1782   0.20551   0.21244   1422     96   1193   0.07170   0.08020    229     19    198   0.08149   0.09724     31      5     31   0.13376   0.17512       5     4.15
1972    27   537    6297   0.08908   0.08528   3703   413   1903   0.20998   0.21685   1801    100   1476   0.06140   0.06789    325     23    274   0.07483   0.08531     50      5     50   0.07379   0.09093      10     4.20
1972    28   568    5760   0.10371   0.09860   4240   450   2027   0.21566   0.22194   2213    132   1788   0.06799   0.07402    425     28    351   0.06889   0.07915     74     10     74   0.10954   0.13018      15     4.20
1972    29   592    5192   0.12097   0.11407   4808   457   2145   0.20676   0.21326   2663    145   2106   0.06395   0.06870    557     35    456   0.06956   0.07790    102     12    102   0.09685   0.11378      24     4.24
1972    30   608    4600   0.14150   0.13215   5400   526   2280   0.22658   0.23066   3121    170   2419   0.06546   0.07027    702     45    565   0.07184   0.07979    137     13    137   0.08338   0.09709      36     4.26
1972    31   548    3992   0.14731   0.13720   6008   545   2362   0.23064   0.23077   3646    192   2775   0.06515   0.06929    872     39    690   0.05113   0.05680    182     17    182   0.08196   0.09078      49     4.27
1972    32   472    3444   0.14711   0.13703   6556   564   2364   0.24315   0.23843   4191    198   3127   0.05983   0.06333   1064     51    843   0.05510   0.05992    221     17    221   0.07073   0.07880      66     4.30
1972    33   384    2972   0.13794   0.12904   7028   543   2273   0.24747   0.23880   4755    201   3493   0.05493   0.05762   1262     56    990   0.05248   0.05633    272     23    272   0.07698   0.08488      83     4.31
1972    34   325    2589   0.13384   0.12544   7411   471   2113   0.23090   0.22290   5298    223   3834   0.05634   0.05817   1463     53   1136   0.04310   0.04634    328     30    328   0.08400   0.09075     106     4.32
1972    35   251    2264   0.11715   0.11067   7736   393   1967   0.20705   0.19958   5769    214   4083   0.05132   0.05245   1686     59   1306   0.04264   0.04517    380     27    380   0.06572   0.07082     136     4.36
1972    36   202    2013   0.10549   0.10020   7987   313   1825   0.17674   0.17137   6162    192   4261   0.04432   0.04495   1901     52   1461   0.03401   0.03563    439     31    439   0.06695   0.07092     163     4.37
1972    37   156    1812   0.08984   0.08598   8188   267   1714   0.16076   0.15556   6474    161   4382   0.03626   0.03670   2092     50   1601   0.03017   0.03121    491     30    491   0.05776   0.06070     194     4.39
1972    38   125    1656   0.07854   0.07558   8344   184   1603   0.11724   0.11507   6741    134   4488   0.02958   0.02975   2253     42   1712   0.02379   0.02443    541     26    541   0.04632   0.04811     224     4.41
1972    39    92    1531   0.06180   0.05994   8469   137   1544   0.08996   0.08864   6925    101   4539   0.02220   0.02229   2386     38   1803   0.02063   0.02100    583     24    583   0.03967   0.04096     250     4.43
1972    40    70    1439   0.04988   0.04867   8561    98   1499   0.06612   0.06550   7062     66   4575   0.01434   0.01439   2488     30   1867   0.01576   0.01591    621     20    621   0.03147   0.03222     274     4.44
1972    41    42    1369   0.03089   0.03042   8631    60   1471   0.04072   0.04047   7160     45   4607   0.00967   0.00968   2553     19   1903   0.00998   0.01005    651     15    651   0.02236   0.02269     294     4.45
1972    42    30    1327   0.02272   0.02247   8673    35   1453   0.02408   0.02404   7220     25   4622   0.00544   0.00545   2598     14   1928   0.00743   0.00745    670     14    670   0.02008   0.02030     308     4.46
1972    43    17    1297   0.01323   0.01314   8703    23   1448   0.01595   0.01592   7255     15   4632   0.00325   0.00325   2623      6   1939   0.00332   0.00333    684     11    684   0.01632   0.01640     322     4.47
1972    44     .    1280         .         .   8720     .   1442         .         .   7278      .   4640         .         .   2638      .   1948         .         .    691      .    691         .         .     333     4.48
1972    45     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1972    46     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1972    47     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1972    48     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1972    49     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1972    50     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1972    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1972    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1972    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1972    54     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1972    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1973    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1973    13     0   10000   0.00002   0.00002      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1973    14     1   10000   0.00006   0.00006      0     0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1973    15     6    9999   0.00064   0.00064      1     0      1   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1973    16    30    9993   0.00297   0.00296      7     0      7   0.00836   0.02553      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1973    17    78    9963   0.00785   0.00782     37     4     37   0.05194   0.10457      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1973    18   144    9885   0.01469   0.01458    115    15    111   0.08265   0.13106      4      0      4   0.03328   0.09483      0      0      0   0.00000   0.00000      0      0      0         .         .       0        .
1973    19   252    9741   0.02617   0.02583    259    35    240   0.09919   0.14397     19      3     18   0.09641   0.18054      1      0      1   0.08676   0.33045      0      0      0         .         .       0        .
1973    20   324    9490   0.03478   0.03419    510    73    457   0.12604   0.16062     53      8     49   0.09121   0.15218      4      1      4   0.10206   0.19808      0      0      0   0.00000   0.00000       0     4.00
1973    21   381    9165   0.04250   0.04162    835   133    708   0.16012   0.18817    127     11    115   0.06427   0.09826     11      1     10   0.09220   0.13613      1      0      1   0.11040   0.19772       0     4.00
1973    22   388    8784   0.04516   0.04417   1216   180    956   0.16981   0.18826    260     28    237   0.08816   0.11649     23      2     20   0.06937   0.11265      2      0      2   0.05094   0.07616       0     4.08
1973    23   411    8396   0.05024   0.04901   1604   217   1164   0.17242   0.18678    440     38    390   0.07946   0.09775     50      6     46   0.09968   0.13455      5      1      5   0.13729   0.22898       0     4.08
1973    24   441    7984   0.05676   0.05519   2016   262   1358   0.18129   0.19319    657     46    569   0.06820   0.08116     88      8     78   0.08513   0.10595     11      1     11   0.08244   0.11399       1     4.13
1973    25   459    7544   0.06276   0.06085   2456   293   1537   0.18089   0.19067    920     62    785   0.06928   0.07945    135     10    116   0.06879   0.08445     19      2     19   0.07309   0.09190       3     4.14
1973    26   539    7085   0.07908   0.07607   2915   353   1703   0.19652   0.20726   1213     84   1016   0.07304   0.08271    197     18    168   0.09135   0.10917     29      5     29   0.12796   0.16887       4     4.15
1973    27   566    6546   0.09030   0.08640   3454   390   1889   0.19734   0.20651   1566    104   1285   0.07303   0.08115    281     20    234   0.07231   0.08534     47      5     47   0.08140   0.09865       9     4.20
1973    28   614    5980   0.10818   0.10263   4020   427   2064   0.19792   0.20687   1956    111   1570   0.06433   0.07080    385     24    318   0.06561   0.07462     67      9     67   0.11904   0.14012      14     4.21
1973    29   646    5366   0.12803   0.12033   4634   510   2251   0.21977   0.22642   2383    133   1886   0.06413   0.07054    496     29    406   0.06227   0.07029     91     11     91   0.10663   0.12337      23     4.26
1973    30   634    4721   0.14392   0.13426   5279   546   2387   0.22470   0.22882   2892    157   2263   0.06368   0.06916    629     38    510   0.06748   0.07530    119     13    119   0.09488   0.11015      34     4.29
1973    31   555    4087   0.14558   0.13570   5913   579   2475   0.23516   0.23400   3439    170   2653   0.05942   0.06400    786     44    628   0.06303   0.06936    158     15    158   0.08590   0.09777      48     4.30
1973    32   483    3532   0.14687   0.13682   6468   596   2450   0.24888   0.24317   4018    190   3062   0.05808   0.06194    956     50    754   0.06055   0.06616    201     20    201   0.08707   0.09786      63     4.31
1973    33   398    3049   0.13959   0.13048   6951   547   2338   0.24163   0.23393   4613    216   3468   0.05956   0.06239   1145     53    894   0.05394   0.05888    251     21    251   0.07695   0.08502      83     4.33
1973    34   330    2651   0.13288   0.12460   7349   487   2189   0.23071   0.22245   5160    227   3798   0.05774   0.05972   1362     53   1058   0.04605   0.04984    304     26    304   0.07860   0.08541     104     4.34
1973    35   264    2321   0.12068   0.11381   7679   412   2032   0.21031   0.20267   5647    208   4058   0.04994   0.05120   1589     55   1232   0.04181   0.04441    357     28    357   0.07380   0.07947     130     4.36
1973    36   208    2057   0.10657   0.10118   7943   347   1884   0.19131   0.18425   6059    191   4263   0.04392   0.04473   1796     48   1385   0.03328   0.03499    411     27    411   0.06195   0.06560     158     4.39
1973    37   165    1849   0.09369   0.08949   8151   262   1745   0.15443   0.15016   6406    171   4419   0.03835   0.03875   1987     48   1527   0.03005   0.03126    460     34    460   0.07014   0.07378     185     4.40
1973    38   128    1683   0.07926   0.07624   8317   195   1649   0.12080   0.11835   6668    124   4510   0.02724   0.02746   2158     40   1651   0.02360   0.02420    508     31    508   0.05816   0.06045     219     4.43
1973    39    96    1555   0.06370   0.06173   8445   144   1582   0.09263   0.09122   6863    104   4581   0.02262   0.02272   2282     37   1735   0.02103   0.02144    547     23    547   0.04127   0.04267     250     4.46
1973    40    72    1459   0.05077   0.04951   8541   105   1534   0.06918   0.06844   7008     68   4621   0.01472   0.01478   2386     28   1802   0.01553   0.01570    585     26    585   0.04355   0.04461     273     4.47
1973    41    47    1387   0.03460   0.03401   8613    67   1501   0.04503   0.04473   7113     43   4658   0.00926   0.00928   2454     23   1842   0.01240   0.01246    613     16    613   0.02543   0.02590     299     4.49
1973    42    31    1339   0.02337   0.02310   8661    44   1481   0.02999   0.02986   7180     29   4682   0.00623   0.00624   2498     13   1862   0.00694   0.00697    636     14    636   0.02238   0.02261     315     4.50
1973    43     .    1309         .         .   8691     .   1468         .         .   7224      .   4697         .         .   2527      .   1878         .         .    649      .    649         .         .     330     4.51
1973    44     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1973    45     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1973    46     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1973    47     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1973    48     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1973    49     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1973    50     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1973    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1973    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1973    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1973    54     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1973    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1974    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1974    13     0   10000   0.00002   0.00002      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1974    14     1   10000   0.00007   0.00007      0     0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1974    15     7    9999   0.00067   0.00067      1     0      1   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1974    16    25    9992   0.00249   0.00249      8     1      8   0.04623   0.11859      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1974    17    67    9968   0.00677   0.00675     32     4     32   0.06881   0.13731      1      0      1   0.12486   0.39858      0      0      0         .         .      0      0      0         .         .       0        .
1974    18   131    9900   0.01328   0.01320    100    12     94   0.07840   0.12760      5      1      5   0.06822   0.14740      0      0      0   0.66472   0.99563      0      0      0         .         .       0        .
1974    19   219    9770   0.02263   0.02238    230    28    213   0.09025   0.13065     17      2     16   0.06102   0.11002      1      0      1   0.11706   0.24738      0      0      0   0.00000   0.00000       0     4.00
1974    20   306    9551   0.03258   0.03206    449    66    404   0.12526   0.16257     45      4     42   0.04813   0.08349      3      1      2   0.18879   0.30330      1      0      1   0.19800   0.32782       0     4.00
1974    21   340    9245   0.03747   0.03678    755   106    644   0.13990   0.16525    111     11    104   0.07278   0.10604      6      1      5   0.08574   0.17056      1      0      1   0.10437   0.14122       0     4.14
1974    22   378    8905   0.04336   0.04244   1095   155    878   0.15618   0.17605    217     17    200   0.06388   0.08585     17      2     15   0.09184   0.13690      2      0      2   0.05516   0.08245       0     4.17
1974    23   379    8527   0.04542   0.04441   1473   207   1101   0.17466   0.18825    372     32    337   0.07650   0.09634     35      5     30   0.11066   0.16089      4      0      4   0.02619   0.04136       1     4.12
1974    24   421    8148   0.05304   0.05167   1852   246   1273   0.18088   0.19331    579     50    512   0.08172   0.09738     67      7     58   0.08519   0.11684      9      1      9   0.09728   0.13344       1     4.08
